major_class_code,major_class_type,tax_code,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share
2,Residential,39204,22234.24,753.68,0,22987.920000000002,22987.920000000002,0,0,0,0.032786660381999996
2,Residential,39208,24762.149999999998,2810.99,0,27573.14,27573.14,0,0,0,0.101946494899
2,Residential,39210,36583.97,0,0,36583.97,36583.97,0,0,0,0
2,Residential,39217,4308.79,0,0,4308.79,4308.79,0,0,0,0
2,Residential,39224,361.85,1583.6100000000001,0,1945.4599999999998,1945.4599999999998,0,0,0,0.814004376368
2,Residential,39227,153178.59,20690.96,0,173869.55,173869.55,0,0,0,0.11900308150300001
2,Residential,70001,138978337.12,0,0,138978337.12,138978337.12,0,0,0,0
2,Residential,70002,63224666.309999995,0,0,63224666.309999995,63224666.309999995,0,0,0,0
2,Residential,70014,27230.53,33105.55,0,60336.08,60336.08,0,0,0,0.54868603325
2,Residential,70015,7816.2,12443.49,0,20259.69,20259.69,0,0,0,0.614198813106
2,Residential,70017,493074.46,1106461.45,0,1599535.91,1599535.91,0,0,0,0.6917382936709999
2,Residential,70018,1121670.8699999999,3664548.92,0,4786219.79,4786219.79,0,0,0,0.765645764419
2,Residential,70021,377864.29,373708.66,0,751572.95,751572.95,0,0,0,0.49723634281
2,Residential,70022,244251.65,158365.73,0,402617.38,402617.38,0,0,0,0.39333970859899997
2,Residential,70023,142579.52,59365.84,0,201945.36,201945.36,0,0,0,0.293969739163
2,Residential,70028,2134.62,0,0,2134.62,2134.62,0,0,0,0
2,Residential,70030,3219.69,2357.04,0,5576.7300000000005,5576.7300000000005,0,0,0,0.42265814942299995
2,Residential,70031,237408.2,0,0,237408.2,237408.2,0,0,0,0
2,Residential,70032,113890.85,69646.56999999999,0,183537.42,183537.42,0,0,0,0.37946709301799997
2,Residential,70037,57173.4,51559.12,0,108732.52,108732.52,0,0,0,0.47418045087599997
2,Residential,70038,257544.46,76016.68,0,333561.14,333561.14,0,0,0,0.227893925485
2,Residential,70039,108427.02,91133.07,0,199560.09,199560.09,0,0,0,0.45667046278199996
2,Residential,70040,67902.54,18031.39,0,85933.93000000001,85933.93000000001,0,0,0,0.209830126688
2,Residential,70042,9431.43,44543.03,0,53974.46,53974.46,0,0,0,0.8252618434039999
2,Residential,70048,205780.47,0,0,205780.47,205780.47,0,0,0,0
2,Residential,70049,267066.92,267693.55,0,534760.47,534760.47,0,0,0,0.500585841783
2,Residential,70050,967816.05,62005.07,0,1029821.12,1029821.12,0,0,0,0.060209370680000006
2,Residential,70053,131882.23,0,0,131882.23,131882.23,0,0,0,0
2,Residential,70057,2097.61,334.19,0,2431.7999999999997,2431.7999999999997,0,0,0,0.137420136594
2,Residential,70058,363740.34,126210.94,0,489951.28,489951.28,0,0,0,0.257599299738
2,Residential,70062,994826.64,0,0,994826.64,994826.64,0,0,0,0
2,Residential,70063,3772196.97,0,0,3772196.97,3772196.97,0,0,0,0
2,Residential,70067,123333.33,0,0,123333.33,123333.33,0,0,0,0
2,Residential,70068,29904.38,0,0,29904.38,29904.38,0,0,0,0
2,Residential,70069,5444.38,12954.119999999999,0,18398.5,18398.5,0,0,0,0.704085493468
2,Residential,70070,15153.74,15536.83,0,30690.57,30690.57,0,0,0,0.506241294131
2,Residential,70071,13313.6,8389.34,0,21702.94,21702.94,0,0,0,0.38655348279400004
2,Residential,70074,40143.5,23165.73,0,63309.23,63309.23,0,0,0,0.36591512844999996
2,Residential,70076,45157.97,0,0,45157.97,45157.97,0,0,0,0
2,Residential,70079,858.0699999999999,3873.16,0,4731.2300000000005,4731.2300000000005,0,0,0,0.818635965976
2,Residential,70080,2002.8600000000001,4486.4,0,6489.26,6489.26,0,0,0,0.6913565885149999
2,Residential,70082,206806.46,113077.93,0,319884.39,319884.39,0,0,0,0.35349748034199996
2,Residential,70083,1680890.76,0,0,1680890.76,1680890.76,0,0,0,0
2,Residential,70084,104761.49,0,0,104761.49,104761.49,0,0,0,0
2,Residential,70095,40199.61,22811.57,0,63011.18,63011.18,0,0,0,0.36202364501600004
2,Residential,70098,4551.1,20257.82,0,24808.920000000002,24808.920000000002,0,0,0,0.816553965238
2,Residential,70099,16541.2,158232.75,0,174773.95,174773.95,0,0,0,0.905359969315
2,Residential,70102,814.57,193.52,0,1008.0899999999999,1008.0899999999999,0,0,0,0.19195185795099998
2,Residential,70103,11782.77,2387.31,0,14170.08,14170.08,0,0,0,0.168473047531
2,Residential,70104,3825.5,0,0,3825.5,3825.5,0,0,0,0
2,Residential,70105,78624.49,23618.11,0,102242.6,102242.6,0,0,0,0.231000726025
2,Residential,70106,13509.48,0,0,13509.48,13509.48,0,0,0,0
2,Residential,70110,2073.3,4611.57,0,6684.87,6684.87,0,0,0,0.6898522055959999
2,Residential,70112,8847585.8,0,0,8847585.8,8847585.8,0,0,0,0
2,Residential,70113,316625.8,3736513.16,0,4053138.96,4053138.96,0,0,0,0.92188119605
2,Residential,70114,12289.69,148072.08,0,160361.77,160361.77,0,0,0,0.923363852297
2,Residential,70115,2602.04,1834.93,0,4436.97,4436.97,0,0,0,0.41355430457799996
2,Residential,70116,0,467126.92,0,467126.92,467126.92,0,0,0,1
2,Residential,70117,438.46,78251.43,0,78689.89,78689.89,0,0,0,0.994427937535
2,Residential,70118,2563586.98,9463417.16,0,12027004.14,12027004.14,0,0,0,0.786847510684
2,Residential,70120,637873.1,1351611.74,0,1989484.84,1989484.84,0,0,0,0.679377529675
2,Residential,70121,41480.58,0,0,41480.58,41480.58,0,0,0,0
2,Residential,70122,55600.72,143481.48,0,199082.2,199082.2,0,0,0,0.7207150712979999
2,Residential,70124,193154.02,5128.54,0,198282.56,198282.56,0,0,0,0.025864744156
2,Residential,70126,4549.71,3175.3599999999997,0,7725.07,7725.07,0,0,0,0.41104554988499997
2,Residential,70127,1682844.27,771141.23,0,2453985.5,2453985.5,0,0,0,0.31424049997000003
2,Residential,71001,313161444.1,0,0,313161444.1,313161444.1,0,0,0,0
2,Residential,71027,252438.33,0,0,252438.33,252438.33,0,0,0,0
2,Residential,71033,257243051.64999998,0,0,257243051.64999998,257243051.64999998,0,0,0,0
2,Residential,71043,250111.38999999998,230711.61,0,480823,480823,0,0,0,0.47982585938100003
2,Residential,71044,75611.19,147545.91,0,223157.1,223157.1,0,0,0,0.66117472561
2,Residential,71045,168197.36000000002,217195.75,0,385393.11,385393.11,0,0,0,0.563569236255
2,Residential,71046,33479.15,30099.3,0,63578.45,63578.45,0,0,0,0.473418244019
2,Residential,71047,182061.12,336358.43,0,518419.55,518419.55,0,0,0,0.6488155708610001
2,Residential,71048,53455.2,101588.56,0,155043.76,155043.76,0,0,0,0.65522542908
2,Residential,71049,146528.81,129730.8,0,276259.61,276259.61,0,0,0,0.46959743618099997
2,Residential,71051,300963.2,713687.9400000001,0,1014651.14,1014651.14,0,0,0,0.7033828955200001
2,Residential,71052,26056.63,56637.35,0,82693.98,82693.98,0,0,0,0.684903781485
2,Residential,71053,717686.77,826590.52,0,1544277.29,1544277.29,0,0,0,0.535260119602
2,Residential,71054,173334.56,333321.57,0,506656.13,506656.13,0,0,0,0.6578851663730001
2,Residential,71055,20299.33,1418.52,0,21717.85,21717.85,0,0,0,0.06531623455800001
2,Residential,71062,177759.06,1054974.29,0,1232733.35,1232733.35,0,0,0,0.855800808935
2,Residential,71064,116274.04,108565.37,0,224839.41,224839.41,0,0,0,0.482856886626
2,Residential,71065,20845.7,29956.39,0,50802.09,50802.09,0,0,0,0.589667950541
2,Residential,71069,4263.44,1448.97,0,5712.41,5712.41,0,0,0,0.253652113605
2,Residential,71070,2837.41,4809.63,0,7647.04,7647.04,0,0,0,0.628956133974
2,Residential,71071,45756.34,32969.97,0,78726.31,78726.31,0,0,0,0.418792316753
2,Residential,71072,6614.18,13319.92,0,19934.1,19934.1,0,0,0,0.6681962271749999
2,Residential,71073,375107.62,315771.69,0,690879.31,690879.31,0,0,0,0.457057418893
2,Residential,71074,10190.22,7313.68,0,17503.9,17503.9,0,0,0,0.417836390223
2,Residential,71075,379918.64,1492573.68,0,1872492.32,1872492.32,0,0,0,0.797105220109
2,Residential,71076,91986.05,126727.88,0,218713.93,218713.93,0,0,0,0.579423098197
2,Residential,71077,488318.77,360078.36,0,848397.13,848397.13,0,0,0,0.424421924851
2,Residential,71078,158751.96,112974.49,0,271726.45,271726.45,0,0,0,0.415765113225
2,Residential,71079,2851.16,4778.96,0,7630.12,7630.12,0,0,0,0.626326794039
2,Residential,71080,61110.29,66057.13,0,127167.42,127167.42,0,0,0,0.519450128473
2,Residential,71081,1080.3,350.05,0,1430.35,1430.35,0,0,0,0.24473265287
2,Residential,71086,280962.31,370521.23,0,651483.54,651483.54,0,0,0,0.568734533965
2,Residential,71087,24782.81,14301.130000000001,0,39083.94,39083.94,0,0,0,0.36590987893
2,Residential,71088,15510.14,12696.08,0,28206.22,28206.22,0,0,0,0.45011703208299997
2,Residential,71089,62125.38,0,0,62125.38,62125.38,0,0,0,0
2,Residential,71093,228307.24,0,0,228307.24,228307.24,0,0,0,0
2,Residential,71096,79762.62,61941.23,0,141703.85,141703.85,0,0,0,0.437117337858
2,Residential,71101,487618.51,1054828.03,0,1542446.54,1542446.54,0,0,0,0.6838669736049999
2,Residential,71102,8527.37,0,0,8527.37,8527.37,0,0,0,0
2,Residential,71103,66376.16,38707.79,0,105083.95,105083.95,0,0,0,0.368350521471
2,Residential,71107,190414.12,6395.61,0,196809.73,196809.73,0,0,0,0.032495998762
2,Residential,71108,468196.4,234772.31,0,702968.71,702968.71,0,0,0,0.33397228753
2,Residential,71109,628805.62,443735.26,0,1072540.88,1072540.88,0,0,0,0.413723549543
2,Residential,71122,4025461.32,0,0,4025461.32,4025461.32,0,0,0,0
2,Residential,71123,141325.76,0,0,141325.76,141325.76,0,0,0,0
2,Residential,71125,514847.77,721334.93,0,1236182.7,1236182.7,0,0,0,0.583516991463
2,Residential,71126,39704.88,0,0,39704.88,39704.88,0,0,0,0
2,Residential,71128,164502151.57999998,0,0,164502151.57999998,164502151.57999998,0,0,0,0
2,Residential,71130,29398510.93,0,0,29398510.93,29398510.93,0,0,0,0
2,Residential,71131,586489.66,1300778.2,0,1887267.86,1887267.86,0,0,0,0.689238209593
2,Residential,71132,31222.46,70471.55,0,101694.01,101694.01,0,0,0,0.692976306243
2,Residential,71133,2137.71,2301.19,0,4438.9000000000005,4438.9000000000005,0,0,0,0.518414986593
2,Residential,71134,3520481.69,6432848.35,0,9953330.04,9953330.04,0,0,0,0.646301018765
2,Residential,71136,11629.36,9105.07,0,20734.43,20734.43,0,0,0,0.439129295645
2,Residential,71137,30494.07,282852.4,0,313346.47,313346.47,0,0,0,0.902684205802
2,Residential,71138,9673.310000000001,1422.59,0,11095.9,11095.9,0,0,0,0.12820931783
2,Residential,71139,1205.72,4446.52,0,5652.24,5652.24,0,0,0,0.7866853805620001
2,Residential,71140,86531.44,112264.97,0,198796.41,198796.41,0,0,0,0.564723384119
2,Residential,71141,84575.38,80061.89,0,164637.27,164637.27,0,0,0,0.486292054806
2,Residential,71147,519056.6,18552.31,0,537608.91,537608.91,0,0,0,0.034508813175
2,Residential,71148,204525.73,71074.77,0,275600.5,275600.5,0,0,0,0.257890555919
2,Residential,71153,505591.86,0,0,505591.86,505591.86,0,0,0,0
2,Residential,71154,446285.26,329357.92,0,775643.18,775643.18,0,0,0,0.424625878977
2,Residential,71156,577038.26,197319.71,0,774357.97,774357.97,0,0,0,0.254817645207
2,Residential,71157,242806.38,0,0,242806.38,242806.38,0,0,0,0
2,Residential,71158,1048179.63,1947111.31,0,2995290.94,2995290.94,0,0,0,0.650057720792
2,Residential,71159,5779.04,1661.33,0,7440.37,7440.37,0,0,0,0.223288425072
2,Residential,71160,22929.79,3227.42,0,26157.21,26157.21,0,0,0,0.12338567372
2,Residential,71161,90378.77,127448.74,0,217827.51,217827.51,0,0,0,0.585090091717
2,Residential,71163,73203863.03,0,0,73203863.03,73203863.03,0,0,0,0
2,Residential,71164,37270914.14,0,0,37270914.14,37270914.14,0,0,0,0
2,Residential,71166,189230.04,265947.1,0,455177.14,455177.14,0,0,0,0.584271011287
2,Residential,71167,305704.98,551852.56,0,857557.54,857557.54,0,0,0,0.643516782259
2,Residential,71168,43847.95,122550.9,0,166398.85,166398.85,0,0,0,0.736488660562
2,Residential,71169,1300689.3,2281064.19,0,3581753.49,3581753.49,0,0,0,0.636857648059
2,Residential,71170,23286.02,62818.11,0,86104.13,86104.13,0,0,0,0.729559329094
2,Residential,71172,469414.23,124544.87,0,593959.1,593959.1,0,0,0,0.20968613082200002
2,Residential,71173,65771.05,48202.74,0,113973.79,113973.79,0,0,0,0.422928297538
2,Residential,71174,251463.85,99993.35,0,351457.2,351457.2,0,0,0,0.28451071812
2,Residential,71175,37224.28,3352.8,0,40577.08,40577.08,0,0,0,0.082628712367
2,Residential,71176,173076.22,63091.37,0,236167.59,236167.59,0,0,0,0.267147029723
2,Residential,71177,61072.38,12131.73,0,73204.11,73204.11,0,0,0,0.165724055189
2,Residential,71180,4168.62,2393.8,0,6562.42,6562.42,0,0,0,0.364774638975
2,Residential,71181,350919.23,0,0,350919.23,350919.23,0,0,0,0
2,Residential,71182,232882.49,0,0,232882.49,232882.49,0,0,0,0
2,Residential,71183,273544.06,244179.72,0,517723.78,517723.78,0,0,0,0.471640859622
2,Residential,71185,8580.59,13032.44,0,21613.03,21613.03,0,0,0,0.6029899547090001
2,Residential,71186,32696.62,10232.66,0,42929.28,42929.28,0,0,0,0.238360464543
2,Residential,72001,54335913.029999994,0,0,54335913.029999994,54335913.029999994,0,0,0,0
2,Residential,72003,116712433.89,0,0,116712433.89,116712433.89,0,0,0,0
2,Residential,72004,12597.47,0,0,12597.47,12597.47,0,0,0,0
2,Residential,72005,365566.03,0,0,365566.03,365566.03,0,0,0,0
2,Residential,72006,3148.27,0,0,3148.27,3148.27,0,0,0,0
2,Residential,72012,2917.7200000000003,0,0,2917.7200000000003,2917.7200000000003,0,0,0,0
2,Residential,72014,208775620.16,0,0,208775620.16,208775620.16,0,0,0,0
2,Residential,72015,70382.76,0,0,70382.76,70382.76,0,0,0,0
2,Residential,72016,12189.23,0,0,12189.23,12189.23,0,0,0,0
2,Residential,72017,33902490.96,0,0,33902490.96,33902490.96,0,0,0,0
2,Residential,72018,5441946.7,0,0,5441946.7,5441946.7,0,0,0,0
2,Residential,72034,28408.86,39591.11,0,67999.97,67999.97,0,0,0,0.582222055684
2,Residential,72035,14598.82,26251.28,0,40850.1,40850.1,0,0,0,0.6426253895390001
2,Residential,72052,39622.81,50934.17,0,90556.98,90556.98,0,0,0,0.562454372321
2,Residential,72057,23140.06,39857.32,0,62997.38,62997.38,0,0,0,0.632681379134
2,Residential,72058,1148.24,1283.72,0,2431.96,2431.96,0,0,0,0.527852563213
2,Residential,72061,95353.92,202956.38999999998,0,298310.31,298310.31,0,0,0,0.680354131325
2,Residential,72062,30386.4,33894.18,0,64280.579999999994,64280.579999999994,0,0,0,0.527284218921
2,Residential,72063,64995.94,120200.36,0,185196.3,185196.3,0,0,0,0.649042648296
2,Residential,72065,141086.6,46225.4,0,187312,187312,0,0,0,0.24678283788000002
2,Residential,72066,43768.12,36766.27,0,80534.39,80534.39,0,0,0,0.45652881628099995
2,Residential,72067,88995.18000000001,87166.38,0,176161.56,176161.56,0,0,0,0.49481059817499995
2,Residential,72068,13215.67,2769.49,0,15985.16,15985.16,0,0,0,0.173257563095
2,Residential,72069,5915.18,6139.860000000001,0,12055.04,12055.04,0,0,0,0.5093186669349999
2,Residential,72070,16383.93,19611.35,0,35995.28,35995.28,0,0,0,0.544830189299
2,Residential,72071,127522.72,201615.77,0,329138.49,329138.49,0,0,0,0.612556589909
2,Residential,72072,28070.94,25236.29,0,53307.23,53307.23,0,0,0,0.473412159249
2,Residential,72073,3848.56,3979.2599999999998,0,7827.82,7827.82,0,0,0,0.508350730201
2,Residential,72082,2043484.41,1785922.57,0,3829406.98,3829406.98,0,0,0,0.46637205702800005
2,Residential,72083,5413.82,2240.66,0,7654.4800000000005,7654.4800000000005,0,0,0,0.292725304077
2,Residential,72084,7663.15,0,0,7663.15,7663.15,0,0,0,0
2,Residential,72085,209783.68,0,0,209783.68,209783.68,0,0,0,0
2,Residential,72087,56725.15,6580.13,0,63305.28,63305.28,0,0,0,0.103943584864
2,Residential,72088,20351.41,9023.27,0,29374.68,29374.68,0,0,0,0.30717735879700003
2,Residential,72090,129428.53,69962.84,0,199391.37,199391.37,0,0,0,0.35088127616500003
2,Residential,72092,6829921.8,482236.88,0,7312158.68,7312158.68,0,0,0,0.06594943875800001
2,Residential,72093,0,43839.92,0,43839.92,43839.92,0,0,0,1
2,Residential,72094,91411.13,125345.46,0,216756.59,216756.59,0,0,0,0.578276749454
2,Residential,72095,139020.47,188902.06,0,327922.53,327922.53,0,0,0,0.5760569649530001
2,Residential,72096,172438.29,143571.15,0,316009.44,316009.44,0,0,0,0.45432405342099996
2,Residential,72097,6824.32,12947.24,0,19771.56,19771.56,0,0,0,0.6548405394789999
2,Residential,72098,24394.82,15719.62,0,40114.44,40114.44,0,0,0,0.391869645557
2,Residential,72099,735.31,1747.61,0,2482.92,2482.92,0,0,0,0.703845117426
2,Residential,72101,714467.62,808485.59,0,1522953.21,1522953.21,0,0,0,0.53086716617
2,Residential,72102,611949.38,1217141.45,0,1829090.83,1829090.83,0,0,0,0.6654352234600001
2,Residential,72103,323230.21,650755.4,0,973985.61,973985.61,0,0,0,0.668136814328
2,Residential,72104,144111.91,139892.02,0,284003.93,284003.93,0,0,0,0.49257044088699997
2,Residential,72105,26962.13,24818.05,0,51780.18,51780.18,0,0,0,0.479296027891
2,Residential,72106,49503.84,25872.96,0,75376.8,75376.8,0,0,0,0.343249751651
2,Residential,72107,3029.2400000000002,2598.18,0,5627.42,5627.42,0,0,0,0.461703175503
2,Residential,72109,2129.5499999999997,3098.7999999999997,0,5228.3499999999995,5228.3499999999995,0,0,0,0.592689511219
2,Residential,72110,6991.7699999999995,8291.11,0,15282.880000000001,15282.880000000001,0,0,0,0.542509577971
2,Residential,72112,15894.95,0,0,15894.95,15894.95,0,0,0,0
2,Residential,72113,6856.5,0,0,6856.5,6856.5,0,0,0,0
2,Residential,72114,2815.3,0,0,2815.3,2815.3,0,0,0,0
2,Residential,72118,12064.83,0,0,12064.83,12064.83,0,0,0,0
2,Residential,72119,2907.81,0,0,2907.81,2907.81,0,0,0,0
2,Residential,72124,42874.74,46987.66,0,89862.4,89862.4,0,0,0,0.522883965614
2,Residential,72125,2903.7,618.83,0,3522.5299999999997,3522.5299999999997,0,0,0,0.17567574007800002
2,Residential,72127,456501.38,0,0,456501.38,456501.38,0,0,0,0
2,Residential,72128,128071.32,0,0,128071.32,128071.32,0,0,0,0
2,Residential,72129,16748.01,4139.23,0,20887.24,20887.24,0,0,0,0.19817038728499997
2,Residential,72130,4189.1900000000005,0,0,4189.1900000000005,4189.1900000000005,0,0,0,0
2,Residential,72133,2267736.72,483124.14,0,2750860.86,2750860.86,0,0,0,0.17562649501
2,Residential,72135,186499.31,40294.77,0,226794.08,226794.08,0,0,0,0.177671315459
2,Residential,72138,686834.5,133933.93,0,820768.43,820768.43,0,0,0,0.16317990522999998
2,Residential,72139,57402.75,3489.14,0,60891.89,60891.89,0,0,0,0.057300088094
2,Residential,72140,21983.1,3286.69,0,25269.79,25269.79,0,0,0,0.130064185271
2,Residential,72142,39210.94,0,0,39210.94,39210.94,0,0,0,0
2,Residential,72144,5866.02,2691.56,0,8557.58,8557.58,0,0,0,0.31452050649
2,Residential,72148,31460.28,17794.19,0,49254.47,49254.47,0,0,0,0.36126841831400003
2,Residential,72149,3964.7,0,0,3964.7,3964.7,0,0,0,0
2,Residential,72151,23470.44,29314.16,0,52784.6,52784.6,0,0,0,0.555354446484
2,Residential,72152,16689.74,88160.23,0,104849.97,104849.97,0,0,0,0.8408225562580001
2,Residential,72156,139037.42,94769.78,0,233807.2,233807.2,0,0,0,0.40533307401199997
2,Residential,72157,72027.67,47552.33,0,119580,119580,0,0,0,0.397663016471
2,Residential,72160,267883.27,9189.18,0,277072.45,277072.45,0,0,0,0.03316507563
2,Residential,72161,49414.21,30067.87,0,79482.08,79482.08,0,0,0,0.378297937232
2,Residential,72162,121655.75,0,0,121655.75,121655.75,0,0,0,0
2,Residential,72163,1156730.12,211827.1,0,1368557.22,1368557.22,0,0,0,0.154781378467
2,Residential,72164,1910.1799999999998,0,0,1910.1799999999998,1910.1799999999998,0,0,0,0
2,Residential,72167,2116325.82,0,0,2116325.82,2116325.82,0,0,0,0
2,Residential,72171,52125.159999999996,53880.67,0,106005.83,106005.83,0,0,0,0.50827981091
2,Residential,72172,10625.16,6579.78,0,17204.94,17204.94,0,0,0,0.38243648997900004
2,Residential,72173,2724.7400000000002,1055.3700000000001,0,3780.11,3780.11,0,0,0,0.279189707593
2,Residential,72174,19979.16,3331.01,0,23310.17,23310.17,0,0,0,0.14289948262
2,Residential,72175,287768.59,0,0,287768.59,287768.59,0,0,0,0
2,Residential,72176,97382.03,0,0,97382.03,97382.03,0,0,0,0
2,Residential,72180,17293.88,0,0,17293.88,17293.88,0,0,0,0
2,Residential,72182,5172.24,2469.23,0,7641.47,7641.47,0,0,0,0.323135674671
2,Residential,72183,9008.24,3057.2,0,12065.44,12065.44,0,0,0,0.253382985346
2,Residential,72185,66880.82,16712.4,0,83593.22,83593.22,0,0,0,0.19992406622
2,Residential,72186,38946.98,21320.7,0,60267.68,60267.68,0,0,0,0.35376579784699996
2,Residential,72187,63713.79,0,0,63713.79,63713.79,0,0,0,0
2,Residential,72188,37953.87,0,0,37953.87,37953.87,0,0,0,0
2,Residential,72192,2306.5299999999997,706.66,0,3013.19,3013.19,0,0,0,0.234527964587
2,Residential,72193,7256656.37,0,0,7256656.37,7256656.37,0,0,0,0
2,Residential,72195,22588.45,12806.11,0,35394.56,35394.56,0,0,0,0.36181013346999996
2,Residential,72197,2615006.42,0,0,2615006.42,2615006.42,0,0,0,0
2,Residential,72199,54526.83,548365.73,0,602892.5599999999,602892.5599999999,0,0,0,0.909558199041
2,Residential,72200,560098.59,264962.25,0,825060.84,825060.84,0,0,0,0.321142570979
2,Residential,72201,5765240.13,0,0,5765240.13,5765240.13,0,0,0,0
2,Residential,72204,9330.960000000001,3268.29,0,12599.25,12599.25,0,0,0,0.259403327178
2,Residential,72206,6073.9,757.63,0,6831.53,6831.53,0,0,0,0.110893940778
2,Residential,72207,774.08,1839.69,0,2613.77,2613.77,0,0,0,0.7038442252039999
2,Residential,72209,402621.75,0,0,402621.75,402621.75,0,0,0,0
2,Residential,72210,145381.73,29680.99,0,175062.72,175062.72,0,0,0,0.169543767449
2,Residential,72213,108089.12,128824.05,0,236913.17,236913.17,0,0,0,0.543760180439
2,Residential,72214,115196.5,255431.91,0,370628.41,370628.41,0,0,0,0.689185087966
2,Residential,72216,1783.9,20026.41,0,21810.31,21810.31,0,0,0,0.9182085157429999
2,Residential,73001,390498932.84,0,0,390498932.84,390498932.84,0,0,0,0
2,Residential,73005,13271.97,0,0,13271.97,13271.97,0,0,0,0
2,Residential,73009,9546.75,106395.63,0,115942.38,115942.38,0,0,0,0.917659291656
2,Residential,73011,199611.34,533841.05,0,733452.39,733452.39,0,0,0,0.727847785274
2,Residential,73019,26020.04,81184.05,0,107204.09,107204.09,0,0,0,0.7572855280740001
2,Residential,73020,195335.42,386270.27,0,581605.6900000001,581605.6900000001,0,0,0,0.6641447650460001
2,Residential,73021,151489.75,239614.48,0,391104.23,391104.23,0,0,0,0.6126616028699999
2,Residential,73022,83170.56,250950.03,0,334120.58999999997,334120.58999999997,0,0,0,0.7510767381050001
2,Residential,73023,226257.33,717376.39,0,943633.72,943633.72,0,0,0,0.760227561433
2,Residential,73026,2350.44,5291.03,0,7641.47,7641.47,0,0,0,0.692410401237
2,Residential,73027,16891.649999999998,0,0,16891.649999999998,16891.649999999998,0,0,0,0
2,Residential,73029,82463.59,282164.03,0,364627.62,364627.62,0,0,0,0.773841906382
2,Residential,73030,251937.87,715882.29,0,967820.16,967820.16,0,0,0,0.7396851573940001
2,Residential,73032,1069558.57,2948229.0100000002,0,4017787.58,4017787.58,0,0,0,0.7337936740150001
2,Residential,73033,44196.85,67156.23,0,111353.08,111353.08,0,0,0,0.603093462009
2,Residential,73034,12017.75,0,0,12017.75,12017.75,0,0,0,0
2,Residential,73035,230774.51,0,0,230774.51,230774.51,0,0,0,0
2,Residential,73037,163875.23,453661.22,0,617536.45,617536.45,0,0,0,0.7346306052670001
2,Residential,73038,122407,337407.16,0,459814.16,459814.16,0,0,0,0.7337897804969999
2,Residential,73040,5091.21,13579.03,0,18670.239999999998,18670.239999999998,0,0,0,0.7273079327719999
2,Residential,73041,2270638.67,0,0,2270638.67,2270638.67,0,0,0,0
2,Residential,73042,85120.09,559903.66,0,645023.75,645023.75,0,0,0,0.868035697122
2,Residential,73043,15372.5,65062.49,0,80434.99,80434.99,0,0,0,0.808883135959
2,Residential,73046,28486.7,17147.44,0,45634.14,45634.14,0,0,0,0.37575936943800003
2,Residential,73047,54499.729999999996,53529.86,0,108029.59,108029.59,0,0,0,0.495511146613
2,Residential,73048,14503.43,32482,0,46985.43,46985.43,0,0,0,0.691320672891
2,Residential,73049,4202.53,18986.06,0,23188.59,23188.59,0,0,0,0.818767416201
2,Residential,73052,24382.34,18803.760000000002,0,43186.1,43186.1,0,0,0,0.435412200337
2,Residential,73053,96883.8,296864.57,0,393748.37,393748.37,0,0,0,0.753945155646
2,Residential,73054,12098.9,681709.54,0,693808.44,693808.44,0,0,0,0.98255951091
2,Residential,73061,353835.85,1364692.8,0,1718528.65,1718528.65,0,0,0,0.794105788669
2,Residential,73062,127343.83,81371.8,0,208715.63,208715.63,0,0,0,0.389868933846
2,Residential,73063,2353326.94,0,0,2353326.94,2353326.94,0,0,0,0
2,Residential,73064,406031.08,1659965.48,0,2065996.56,2065996.56,0,0,0,0.803468515926
2,Residential,73065,45014.76,30318.6,0,75333.36,75333.36,0,0,0,0.40245870218900004
2,Residential,73067,163523.08,141602.33,0,305125.41,305125.41,0,0,0,0.464079028222
2,Residential,73068,67686.87,50400.25,0,118087.12,118087.12,0,0,0,0.42680514431100003
2,Residential,73069,2056289.65,0,0,2056289.65,2056289.65,0,0,0,0
2,Residential,73070,1301425.03,3737070.58,0,5038495.61,5038495.61,0,0,0,0.741703846517
2,Residential,73071,428560.96,0,0,428560.96,428560.96,0,0,0,0
2,Residential,73072,250935.19,789098.25,0,1040033.44,1040033.44,0,0,0,0.7587242572949999
2,Residential,73073,544820.16,2262618.44,0,2807438.6,2807438.6,0,0,0,0.80593764429900006
2,Residential,73074,52160.01,89909.04,0,142069.05,142069.05,0,0,0,0.6328540826710001
2,Residential,73078,864828.96,0,0,864828.96,864828.96,0,0,0,0
2,Residential,73083,78996.69,74246.53,0,153243.22,153243.22,0,0,0,0.484501183962
2,Residential,73085,587525.32,562988.2,0,1150513.52,1150513.52,0,0,0,0.48933630473100004
2,Residential,73086,2284230.93,865962.3,0,3150193.23,3150193.23,0,0,0,0.27489168261
2,Residential,73088,287291.02,102340.91,0,389631.93,389631.93,0,0,0,0.262659910165
2,Residential,73089,66345.37,43748.82,0,110094.19,110094.19,0,0,0,0.39737724932299995
2,Residential,73090,439848.27999999997,117123.36,0,556971.64,556971.64,0,0,0,0.210285928397
2,Residential,73091,20260.23,356086.42,0,376346.65,376346.65,0,0,0,0.94616511463
2,Residential,73095,14365175.81,0,0,14365175.81,14365175.81,0,0,0,0
2,Residential,73097,348668.83,0,0,348668.83,348668.83,0,0,0,0
