major_class_code,major_class_type,tax_code,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share
2,Residential,37164,311965.34,0,25030.97342273528,336996.33,311965.34,0,0,0,0
2,Residential,37165,72477.88,0,24369.274714430583,96847.12,72477.88,0,0,0,0
2,Residential,37175,45236.23,37319.37,44406.71797442365,126962.33,82555.6,0,0,0,0.452050024368
2,Residential,37178,22185.12,0,13215.099377856115,35400.23,22185.12,0,0,0,0
2,Residential,37187,27333.3,39952.25,11696.29806114836,78981.85,67285.55,0,0,0,0.593771146647
2,Residential,37196,14225.58,0,1897.0998252122345,16122.68,14225.58,0,0,0,0
2,Residential,37206,22748.46,0,5462.799472788867,28211.26,22748.46,0,0,0,0
2,Residential,37207,165079.81,11046.289999999999,51379.50262601892,227505.58,176126.1,0,0,0,0.062718321188
2,Residential,37208,15844.93,8975.32,9743.102364693044,34563.3,24820.25,0,0,0,0.361611996656
2,Residential,37210,70532.02,30545.33,29219.63950522282,130296.99,101077.35,0,0,0,0.30219718294700004
2,Residential,37214,13195.34,0,0,13195.34,13195.34,0,0,0,0
2,Residential,37222,71059.61,0,7699.7698696195275,78759.38,71059.61,0,0,0,0
2,Residential,37229,29227.48,26794.32,8000.139755660963,64021.94,56021.8,0,0,0,0.478283640162
2,Residential,37237,30664.07,0,0,30664.07,30664.07,0,0,0,0
2,Residential,37238,41240.03,0,27451.367783870348,68691.43000000001,41240.03,0,0,0,0
2,Residential,37250,1622.85,0,0,1622.85,1622.85,0,0,0,0
2,Residential,37255,245064.19,11183.87,27752.464897870508,284000.54,256248.06,0,0,0,0.043644763956
2,Residential,37256,34815.67,6592.29,14365.317562418897,55773.26,41407.96,0,0,0,0.159205261198
2,Residential,37257,2430.33,2860.83,2819.9998880097655,8111.16,5291.16,0,0,0,0.540679592259
2,Residential,37258,56593.98,15600.35,6721.535933416575,78915.89,72194.33,0,0,0,0.216088216999
2,Residential,37262,152516.52,41501.22,47617.25288568119,241634.93,194017.74,0,0,0,0.21390465065099998
2,Residential,37263,16554.39,8167.24,194.65999057723369,24916.29,24721.63,0,0,0,0.330368855768
2,Residential,37267,26338.8,0,0,26338.8,26338.8,0,0,0,0
2,Residential,37268,12696.01,1668.91,3331.999914294029,17696.920000000002,14364.92,0,0,0,0.11617930529600001
2,Residential,37272,48769.93,11139.32,19248.913096499116,79158.18000000001,59909.25,0,0,0,0.1859366654
2,Residential,37277,10360.74,0,0,10360.74,10360.74,0,0,0,0
2,Residential,37280,22082.11,14502.81,14148.894747194938,50733.81,36584.92,0,0,0,0.396414542296
2,Residential,37283,51650.52,27942.32,31575.7690853264,111168.61,79592.84,0,0,0,0.351065157402
2,Residential,37288,105494.24,0,25796.871702115914,131291.11,105494.24,0,0,0,0
2,Residential,37290,144892.41,0,202851.3331145458,347743.71,144892.41,0,0,0,0
2,Residential,37292,44771.86,51886.89,43037.17119843354,139695.94,96658.75,0,0,0,0.536805156689
2,Residential,37294,207617.4,39494.5,43393.96768381686,290505.85,247111.9,0,0,0,0.15982511152200002
2,Residential,37296,139855.59,27515.81,25891.971220277377,193263.37,167371.4,0,0,0,0.16440022939799998
2,Residential,37297,512.4,613.37,2689.999806775613,3815.77,1125.77,0,0,0,0.544851909022
2,Residential,37300,0,0,62458.15840442883,62458.17,0,0,0,0,0
2,Residential,37303,23407.2,0,0,23407.2,23407.2,0,0,0,0
2,Residential,37305,1164.09,0,0,1164.09,1164.09,0,0,0,0
2,Residential,37306,865084.65,0,224914.96015345413,1089999.78,865084.65,0,0,0,0
2,Residential,37311,37601.94,0,14497.516417219085,52099.42,37601.94,0,0,0,0
2,Residential,37312,9844.15,0,1751.9399151951031,11596.09,9844.15,0,0,0,0
2,Residential,37315,503.37,0,0,503.37,503.37,0,0,0,0
2,Residential,37316,14418.88,0,7890.662241994394,22309.55,14418.88,0,0,0,0
2,Residential,37317,25122.71,3276.54,1665.9999571470146,30065.25,28399.25,0,0,0,0.115373512274
2,Residential,37318,240515.61,49885.86,9932.3998687136609,300333.87,290401.47000000003,0,0,0,0.171782457166
2,Residential,37319,155037.1,20007.38,45446.71931108251,220491.2,175044.48,0,0,0,0.114299302291
2,Residential,37321,30022.29,0,6775.331730932263,36797.62,30022.29,0,0,0,0
2,Residential,37322,455508.93,0,122824.02766314837,578333.04,455508.93,0,0,0,0
2,Residential,38004,5334217.25,0,1622742.7601686628,6956960.0200000005,5334217.25,0,0,0,0
2,Residential,38009,14747791.290000001,0,1881974.6505983893,16629766,14747791.290000001,0,0,0,0
2,Residential,38016,22869751.17,0,3655970.0671281544,26525720.76,22869751.17,0,0,0,0
2,Residential,38019,177694.33,0,19746.0995737168,197440.43,177694.33,0,0,0,0
2,Residential,38020,17081118.09,0,3165166.767673246,20246284.53,17081118.09,0,0,0,0
2,Residential,38022,1163354.98,0,436460.2087272806,1599815.37,1163354.98,0,0,0,0
2,Residential,38023,135369751.04999998,0,19420720.19169273,154790469.98,135369751.04999998,0,0,0,0
2,Residential,38024,61205.39,0,8202.399845431471,69407.79,61205.39,0,0,0,0
2,Residential,38027,2942159.27,0,489759.5842068632,3431918.87,2942159.27,0,0,0,0
2,Residential,38028,3183473.79,0,632117.6157197714,3815591.43,3183473.79,0,0,0,0
2,Residential,38029,104927.25,0,8933.759915235694,113861.01,104927.25,0,0,0,0
2,Residential,38032,2509040.07,0,418763.3048598871,2927803.43,2509040.07,0,0,0,0
2,Residential,38034,130955.01,0,12105.599521695853,143060.61,130955.01,0,0,0,0
2,Residential,38035,4785921.06,0,921288.626821406,5707209.82,4785921.06,0,0,0,0
2,Residential,38040,3889557.55,0,607330.504636224,4496888.02,3889557.55,0,0,0,0
2,Residential,38042,3585368.88,0,599526.6861904865,4184895.5,3585368.88,0,0,0,0
2,Residential,38044,20572077.65,0,3841488.2064826232,24413565.77,20572077.65,0,0,0,0
2,Residential,38049,356687.89,0,59724.53447087428,416412.42,356687.89,0,0,0,0
2,Residential,38052,44695.34,0,19206.414494725916,63901.75,44695.34,0,0,0,0
2,Residential,38055,38646197.05,0,10684602.505674904,49330799.17,38646197.05,0,0,0,0
2,Residential,38063,3799409.02,0,1554213.4126075758,5352040.55,3799409.02,0,0,0,0
2,Residential,38064,11900943.83,0,2529461.584904067,14430405.09,11900943.83,0,0,0,0
2,Residential,38065,1669080.54,0,451122.4589449656,2120202.99,1669080.54,0,0,0,0
2,Residential,38067,833261.77,0,149768.33261419815,983030,833261.77,0,0,0,0
2,Residential,38069,1231977.78,0,276089.3738346219,1508067.1,1231977.78,0,0,0,0
2,Residential,38072,2889873.18,0,579056.5102519282,3468929.7,2889873.18,0,0,0,0
2,Residential,38074,4388766.06,0,838940.2642161134,5227706.26,4388766.06,0,0,0,0
2,Residential,38076,3880640.96,0,1080611.6584436346,4961252.57,3880640.96,0,0,0,0
2,Residential,38077,31902782.38,0,7776656.972758692,39679438.85,31902782.38,0,0,0,0
2,Residential,38087,6519329.58,0,1317976.4471261306,7833768.31,6519329.58,0,0,0,0
2,Residential,38089,1260440.97,0,216159.33968457335,1476600.31,1260440.97,0,0,0,0
2,Residential,38094,1027486.12,0,215081.63384063073,1242567.81,1027486.12,0,0,0,0
2,Residential,38098,1644820.36,0,419011.1978562486,2063831.53,1644820.36,0,0,0,0
2,Residential,38101,864.35,0,0,864.35,864.35,0,0,0,0
2,Residential,38107,117079.71,0,24186.171001240415,141265.87,117079.71,0,0,0,0
2,Residential,38113,1235036.75,0,125415.80735408021,1360452.51,1235036.75,0,0,0,0
2,Residential,38115,18148.93,0,1091.9999427872458,19240.93,18148.93,0,0,0,0
2,Residential,38121,1132186.25,0,148786.20243702596,1280972.47,1132186.25,0,0,0,0
2,Residential,38129,2124605.58,0,374198.81946262735,2498804.44,2124605.58,0,0,0,0
2,Residential,38131,430512.17,0,71082.60067794195,501594.73,430512.17,0,0,0,0
2,Residential,38133,153638.43,0,19630.948591878463,173269.37,153638.43,0,0,0,0
2,Residential,38138,15186.4,0,3094.2799395420416,18280.68,15186.4,0,0,0,0
2,Residential,38147,166060.83,0,68931.1313598003,234992.01,166060.83,0,0,0,0
2,Residential,38148,143235.4,0,54836.055518579175,198071.47,143235.4,0,0,0,0
2,Residential,38149,1094720.25,0,224998.94255628996,1319719.18,1094720.25,0,0,0,0
2,Residential,38153,528873.22,0,99623.1161957884,628496.37,528873.22,0,0,0,0
2,Residential,38154,26367.02,0,2250.5993133602487,28617.62,26367.02,0,0,0,0
2,Residential,38164,559828.06,0,89051.30193775364,648879.4,559828.06,0,0,0,0
2,Residential,38165,134304.07,0,28157.100323022194,162461.19,134304.07,0,0,0,0
2,Residential,38171,9431.94,0,1249.099674264394,10681.04,9431.94,0,0,0,0
2,Residential,38172,227072.95,0,25355.199131354544,252428.15,227072.95,0,0,0,0
2,Residential,38174,1014341.45,0,85072.85073127825,1099414.32,1014341.45,0,0,0,0
2,Residential,38179,1213414.09,0,126118.80923976525,1339532.92,1213414.09,0,0,0,0
2,Residential,38191,2530123.16,0,967927.2987705566,3498050.56,2530123.16,0,0,0,0
2,Residential,38192,345572.63,0,0,345572.63,345572.63,0,0,0,0
2,Residential,38194,144544.84,0,7954.919759781166,152499.76,144544.84,0,0,0,0
2,Residential,38197,198319.5,0,18604.542182694153,216924.03999999998,198319.5,0,0,0,0
2,Residential,38199,102951.83,1494314.96,320783.8877887764,1918050.69,1597266.79,0,0,0,0.935544603412
2,Residential,38202,1127369.66,1977306.09,448203.8031823587,3552879.54,3104675.75,0,0,0,0.6368794017239999
2,Residential,38203,22751.09,3190.04,3701.6999417111806,29642.83,25941.13,0,0,0,0.122972272963
2,Residential,38207,235710.66,0,19840.138004040033,255550.8,235710.66,0,0,0,0
2,Residential,38208,121005.1,0,25531.502115051586,146536.61000000002,121005.1,0,0,0,0
2,Residential,38210,2024313.37,0,238637.52205613616,2262950.93,2024313.37,0,0,0,0
2,Residential,38211,303770.81,0,48085.65290008854,351856.47,303770.81,0,0,0,0
2,Residential,38220,2327447.87,0,733309.2876339612,3060757.11,2327447.87,0,0,0,0
2,Residential,38223,80922.73,49771.21,28535.99532691716,159229.96,130693.94,0,0,0,0.38082249786399996
2,Residential,38224,1391341.19,485275.32,231646.21285238283,2108262.75,1876616.51,0,0,0,0.258590443851
2,Residential,38227,409353.33,0,409868.97460565506,819223.08,409353.33,0,0,0,0
2,Residential,38228,8696.82,12255.54,1233.8999805703934,22186.26,20952.36,0,0,0,0.584925645829
2,Residential,38229,228016.22,211106.58,32681.499608648886,471804.3,439122.8,0,0,0,0.48074648056999997
2,Residential,38232,105343.1,49784.74,11599.839767147763,166727.68,155127.84,0,0,0,0.320927005398
2,Residential,38236,8431.96,0,0,8431.96,8431.96,0,0,0,0
2,Residential,38241,50183.96,0,2095.5999247807035,52279.56,50183.96,0,0,0,0
2,Residential,38243,231119.69,0,32419.294301467755,263538.98,231119.69,0,0,0,0
2,Residential,39003,864296.0599999999,0,359188.8395858364,1223484.84,864296.0599999999,0,0,0,0
2,Residential,39005,3227659.97,0,916974.1042511476,4144634.09,3227659.97,0,0,0,0
2,Residential,39007,1862532.73,0,582982.1442357477,2445515.04,1862532.73,0,0,0,0
2,Residential,39018,37034570.56,0,10240135.613929488,47274705.08,37034570.56,0,0,0,0
2,Residential,39019,1761301.61,0,648446.9317650713,2409748.76,1761301.61,0,0,0,0
2,Residential,39020,4234.57,0,1107.5999711651693,5342.17,4234.57,0,0,0,0
2,Residential,39021,29124821.82,0,8880104.395647338,37998115.08,29124821.82,0,0,0,0
2,Residential,39022,29100714.31,0,8665463.338178376,37766176.85,29100714.31,0,0,0,0
2,Residential,39023,23152758.37,0,6576028.840242062,29728786.22,23152758.37,0,0,0,0
2,Residential,39026,120314.3,0,5941.199690663086,126255.5,120314.3,0,0,0,0
2,Residential,39028,9622599.32,0,2865232.7959525352,12487831.44,9622599.32,0,0,0,0
2,Residential,39029,3329374.55,0,948230.443853128,4277605.05,3329374.55,0,0,0,0
2,Residential,39030,1758157.84,0,670791.0742450639,2428948.93,1758157.84,0,0,0,0
2,Residential,39032,12645409.48,0,3821335.5655850167,16466744.85,12645409.48,0,0,0,0
2,Residential,39033,12627041.07,0,4062492.122294525,16689533.07,12627041.07,0,0,0,0
2,Residential,39034,2902483.56,0,936216.5841931533,3838700.24,2902483.56,0,0,0,0
2,Residential,39035,4831728.05,0,1556594.4315742152,6388322.5,4831728.05,0,0,0,0
2,Residential,39037,16176741.82,0,5038534.497536005,21215276.26,16176741.82,0,0,0,0
2,Residential,39040,5319118.44,0,2342010.1302222516,7661128.16,5319118.44,0,0,0,0
2,Residential,39042,670749.14,0,319256.9152872498,990006.17,670749.14,0,0,0,0
2,Residential,39044,11311250.64,0,3999575.9629389895,15310826.22,11311250.64,0,0,0,0
2,Residential,39045,606712.99,0,164982.1462012148,771695.1,606712.99,0,0,0,0
2,Residential,39048,4883044.46,0,2304196.0612798077,7187240.92,4883044.46,0,0,0,0
2,Residential,39055,492668.77999999997,0,238761.77603672622,731430.5,492668.77999999997,0,0,0,0
2,Residential,39068,2920215.48,0,1028019.03642802,3948234.67,2920215.48,0,0,0,0
2,Residential,39073,19647929.490000002,0,4232372.145835848,23880301.61,19647929.490000002,0,0,0,0
2,Residential,39077,1353585.22,0,431716.4647943022,1785301.64,1353585.22,0,0,0,0
2,Residential,39078,664.72,0,0,664.72,664.72,0,0,0,0
2,Residential,39079,519265.15,0,267557.6114337579,786822.74,519265.15,0,0,0,0
2,Residential,39082,284836.52,0,88278.93328972743,373115.54,284836.52,0,0,0,0
2,Residential,39084,94059.88,0,39608.86693727731,133668.79,94059.88,0,0,0,0
2,Residential,39085,53416.18,0,0,53416.18,53416.18,0,0,0,0
2,Residential,39087,3765.45,0,954.099931931942,4719.55,3765.45,0,0,0,0
2,Residential,39094,1347323.46,0,309910.72284851386,1657234.24,1347323.46,0,0,0,0
2,Residential,39097,1596.21,0,0,1596.21,1596.21,0,0,0,0
2,Residential,39104,1440366.78,0,395690.06375971716,1836056.97,1440366.78,0,0,0,0
2,Residential,39137,727869.7,0,254505.54182889833,982375.28,727869.7,0,0,0,0
2,Residential,39142,79873.49,66574.55,4074.239848717794,150522.24,146448.04,0,0,0,0.45459519492600003
2,Residential,39148,67114.97,189632.38,30129.88876318999,286877.22,256747.35,0,0,0,0.738595612152
2,Residential,39149,29934.4,427482.92,61147.61998407893,518564.97,457417.32,0,0,0,0.934557315297
2,Residential,39156,40559.24,16023.050000000001,0,56582.29,56582.29,0,0,0,0.283180803062
2,Residential,39160,63038.44,29004.83,15295.349041553016,107338.6,92043.27,0,0,0,0.315121246569
2,Residential,39161,64788.159999999996,0,10084.968145098666,74873.2,64788.159999999996,0,0,0,0
2,Residential,39164,215123.41,0,112190.61607588641,327313.95,215123.41,0,0,0,0
2,Residential,39166,19665.56,0,2592.7998160899274,22258.36,19665.56,0,0,0,0
2,Residential,39167,22762.93,0,18423.651922104276,41186.6,22762.93,0,0,0,0
2,Residential,39168,7875.2699999999995,0,1272.3999631240144,9147.67,7875.2699999999995,0,0,0,0
2,Residential,39170,264515.34,0,3819.599858172932,268334.94,264515.34,0,0,0,0
2,Residential,39171,44338,0,21226.198669910307,65564.2,44338,0,0,0,0
2,Residential,39175,9143.19,0,3575.42893019149,12718.63,9143.19,0,0,0,0
2,Residential,39181,2898.64,2150.88,0,5049.52,5049.52,0,0,0,0.425957344812
2,Residential,39186,114960.96,89569.38,29045.138271816915,233575.47,204530.34,0,0,0,0.43792707544899995
2,Residential,39189,19419.3,20861.11,0,40280.409999999996,40280.409999999996,0,0,0,0.517896682124
2,Residential,39190,1141.04,1473.47,2544.799926248029,5159.31,2614.51,0,0,0,0.5635695868989999
2,Residential,39204,21041.100000000002,713.23,1233.7999690091067,22988.13,21754.33,0,0,0,0.032786660381999996
2,Residential,39208,24762.149999999998,2810.99,0,27573.14,27573.14,0,0,0,0.101946494899
2,Residential,39210,17225.33,0,19364.47814259333,36589.78,17225.33,0,0,0,0
2,Residential,39217,3036.46,0,1272.3999631240144,4308.86,3036.46,0,0,0,0
2,Residential,39224,105.44,461.54,1378.4999567605146,1945.48,566.98,0,0,0,0.814004376368
2,Residential,39227,123041.92,16620.16,34345.86234779752,174007.95,139662.08,0,0,0,0.11900308150300001
2,Residential,70001,116426896.64999999,0,23018881.373865828,139442284.38,116426896.64999999,0,0,0,0
2,Residential,70002,44451457.44,0,18949227.358546626,63400146.20999999,44451457.44,0,0,0,0
2,Residential,70014,21729.83,26417.95,12188.53999301366,60336.32,48147.78,0,0,0,0.54868603325
2,Residential,70015,4322.67,6881.79,9055.249950455342,20259.72,11204.46,0,0,0,0.614198813106
2,Residential,70017,421880.76,946698.0599999999,231009.73333758768,1599588.61,1368578.82,0,0,0,0.6917382936709999
2,Residential,70018,1027558.52,3357070.55,401866.8117996542,4786495.86,4384629.07,0,0,0,0.765645764419
2,Residential,70021,288366.68,285195.15,178029.23060795554,751591,573561.83,0,0,0,0.49723634281
2,Residential,70022,178961.87,116033.08,107628.46676655454,402623.47,294994.95,0,0,0,0.39333970859899997
2,Residential,70023,125321.6,52180.26,24444.18392598885,201946.05,177501.86,0,0,0,0.293969739163
2,Residential,70028,2134.62,0,0,2134.62,2134.62,0,0,0,0
2,Residential,70030,1854.94,1357.96,2363.8305175084115,5576.7300000000005,3212.9,0,0,0,0.42265814942299995
2,Residential,70031,183785.89,0,53624.103423477674,237410.04,183785.89,0,0,0,0
2,Residential,70032,89478.36,54717.99,39341.86132744966,183538.17,144196.35,0,0,0,0.37946709301799997
2,Residential,70037,43969.26,39651.38,25112.075735606024,108732.71,83620.64,0,0,0,0.47418045087599997
2,Residential,70038,186846.75,55149.38,91569.36906348159,333565.61,241996.13,0,0,0,0.227893925485
2,Residential,70039,91965.5,77297.38,31605.505409673977,200868.38999999998,169262.88,0,0,0,0.45667046278199996
2,Residential,70040,61393.22,16302.83,8237.979695278078,85934.03,77696.05,0,0,0,0.209830126688
2,Residential,70042,8694.09,41060.91,4268.0209585840275,54023.07,49755,0,0,0,0.8252618434039999
2,Residential,70048,177086.12,0,29075.528141763767,206161.65,177086.12,0,0,0,0
2,Residential,70049,225481.85,226012.13,86162.34051951606,537656.37,451493.98,0,0,0,0.500585841783
2,Residential,70050,741892.59,47531.08,240431.27384218734,1029855.02,789423.67,0,0,0,0.060209370680000006
2,Residential,70053,122284.29,0,9656.638347547087,131940.93,122284.29,0,0,0,0
2,Residential,70057,2097.61,334.19,0,2431.7999999999997,2431.7999999999997,0,0,0,0.137420136594
2,Residential,70058,264668.83,91835.13,133456.52373933056,489960.28,356503.96,0,0,0,0.257599299738
2,Residential,70062,749770.74,0,245091.95758166155,994862.68,749770.74,0,0,0,0
2,Residential,70063,3285359.29,0,487101.40591079864,3772460.75,3285359.29,0,0,0,0
2,Residential,70067,82618.56999999999,0,40872.89762849694,123491.48,82618.56999999999,0,0,0,0
2,Residential,70068,24600.08,0,5309.2611820817265,29909.34,24600.08,0,0,0,0
2,Residential,70069,5023.9800000000005,11953.86,1421.459995774419,18399.3,16977.84,0,0,0,0.704085493468
2,Residential,70070,15153.74,15536.83,0,30690.57,30690.57,0,0,0,0.506241294131
2,Residential,70071,12345.38,7779.23,1579.39999530491,21704.01,20124.61,0,0,0,0.38655348279400004
2,Residential,70074,31195.69,18002.37,14139.341547967912,63337.38,49198.06,0,0,0,0.36591512844999996
2,Residential,70076,41979.13,0,3183.7653173239655,45162.89,41979.13,0,0,0,0
2,Residential,70079,858.0699999999999,3873.16,0,4731.2300000000005,4731.2300000000005,0,0,0,0.818635965976
2,Residential,70080,2002.8600000000001,4486.4,0,6489.26,6489.26,0,0,0,0.6913565885149999
2,Residential,70082,171076.02,93541.83,55874.66252257672,320492.57,264617.85,0,0,0,0.35349748034199996
2,Residential,70083,1358975.02,0,321992.0276954376,1680967.06,1358975.02,0,0,0,0
2,Residential,70084,94474.16,0,10324.369336048738,104798.52,94474.16,0,0,0,0
2,Residential,70095,28098.35,15944.5,18968.46890000634,63011.31,44042.85,0,0,0,0.36202364501600004
2,Residential,70098,4551.1,20257.82,0,24808.920000000002,24808.920000000002,0,0,0,0.816553965238
2,Residential,70099,11186.71,107010.44,56578.33750036377,174775.39,118197.15,0,0,0,0.905359969315
2,Residential,70102,814.57,193.52,0,1008.0899999999999,1008.0899999999999,0,0,0,0.19195185795099998
2,Residential,70103,11224.33,2274.15,671.599999292102,14170.08,13498.48,0,0,0,0.168473047531
2,Residential,70104,3003.63,0,822.0998588144994,3825.73,3003.63,0,0,0,0
2,Residential,70105,72533.18,21788.19,7981.192059328804,102302.58,94321.37,0,0,0,0.231000726025
2,Residential,70106,13509.48,0,0,13509.48,13509.48,0,0,0,0
2,Residential,70110,2073.3,4611.57,0,6684.87,6684.87,0,0,0,0.6898522055959999
2,Residential,70112,7994395.87,0,854381.7761653048,8848777.76,7994395.87,0,0,0,0
2,Residential,70113,285845.08,3373259.02,394286.01801950776,4053390.05,3659104.1,0,0,0,0.92188119605
2,Residential,70114,11424.87,137652.71,11284.55996506922,160362.14,149077.58,0,0,0,0.923363852297
2,Residential,70115,2602.04,1834.93,0,4436.97,4436.97,0,0,0,0.41355430457799996
2,Residential,70116,0,440728.66,26400.295208279233,467128.97,440728.66,0,0,0,1
2,Residential,70117,424.23,75713.23,2552.4599920989904,78689.92,76137.46,0,0,0,0.994427937535
2,Residential,70118,2338461.69,8632370.49,1058180.257434457,12029012.37,10970832.18,0,0,0,0.786847510684
2,Residential,70120,572468.41,1213023.66,204056.54840835335,1989548.64,1785492.07,0,0,0,0.679377529675
2,Residential,70121,37645.9,0,3841.9993357879757,41487.9,37645.9,0,0,0,0
2,Residential,70122,51050.6,131739.59,16441.759317517928,199231.96,182790.19,0,0,0,0.7207150712979999
2,Residential,70124,178398.92,4736.68,15147.573823111457,198283.19,183135.6,0,0,0,0.025864744156
2,Residential,70126,4091.68,2855.7,778.6999734596249,7726.08,6947.38,0,0,0,0.41104554988499997
2,Residential,70127,1492777.98,684046.79,277264.5266517418,2454089.29,2176824.77,0,0,0,0.31424049997000003
2,Residential,71001,271729859.25,0,43404831.439820826,315132523.81000006,271729859.25,0,0,0,0
2,Residential,71027,222250.16,0,30189.211900608487,252439.37,222250.16,0,0,0,0
2,Residential,71033,217539989.79000002,0,41260349.70271541,258800337.64000005,217539989.79000002,0,0,0,0
2,Residential,71043,232677.5,214629.65,33518.35104078764,480825.49,447307.15,0,0,0,0.47982585938100003
2,Residential,71044,67785.94,132275.6,23096.60471512652,223158.13,200061.54,0,0,0,0.66117472561
2,Residential,71045,158926.38,205224.26,21243.687627823343,385394.31,364150.64,0,0,0,0.563569236255
2,Residential,71046,22568.100000000002,20289.65,20720.89918768499,63578.64,42857.75,0,0,0,0.473418244019
2,Residential,71047,164541.7,303991.29,49890.43996140333,518423.41,468532.99,0,0,0,0.6488155708610001
2,Residential,71048,46358.16,88100.89,20585.203937831127,155044.24,134459.05,0,0,0,0.65522542908
2,Residential,71049,141412.81,125201.39,9645.756064471156,276259.95,266614.2,0,0,0,0.46959743618099997
2,Residential,71051,271935.99,644855.95,97873.44038389999,1014665.32,916791.94,0,0,0,0.7033828955200001
2,Residential,71052,22034.71,47895.3,12764.064786253964,82694.07,69930.01,0,0,0,0.684903781485
2,Residential,71053,668719.77,770192.8,105388.61286959237,1544301.17,1438912.57,0,0,0,0.535260119602
2,Residential,71054,157318.26,302523.06,46817.923333164465,506659.25,459841.32,0,0,0,0.6578851663730001
2,Residential,71055,19673.37,1374.78,669.6999996161351,21717.85,21048.15,0,0,0,0.06531623455800001
2,Residential,71062,166534.49,988356.86,77856.44224537352,1232747.79,1154891.35,0,0,0,0.855800808935
2,Residential,71064,114611.67,107013.27,3214.5599981574483,224839.5,221624.94,0,0,0,0.482856886626
2,Residential,71065,20020.84,28770.97,2010.2999978350426,50802.11,48791.81,0,0,0,0.589667950541
2,Residential,71069,3763.62,1279.09,669.6999996161351,5712.41,5042.71,0,0,0,0.253652113605
2,Residential,71070,1819.03,3083.4,2744.595577044256,7647.04,4902.43,0,0,0,0.628956133974
2,Residential,71071,42642.49,30726.28,5357.599996929081,78726.37,73368.77,0,0,0,0.418792316753
2,Residential,71072,5721.17,11521.56,2691.3903584573236,19934.12,17242.73,0,0,0,0.6681962271749999
2,Residential,71073,347773.52,292761.49,50349.18446114038,690884.16,640535.01,0,0,0,0.457057418893
2,Residential,71074,7123.16,5112.47,5268.393204326297,17504,12235.63,0,0,0,0.417836390223
2,Residential,71075,368494.18,1447690.24,56323.24330771611,1872507.66,1816184.42,0,0,0,0.797105220109
2,Residential,71076,88358.24,121729.78,8626.137815055588,218714.15,210088.02,0,0,0,0.579423098197
2,Residential,71077,462866.29,341309.89,44226.318274649944,848402.46,804176.18,0,0,0,0.424421924851
2,Residential,71078,150543.97,107133.3,14270.102067003694,271947.37,257677.27,0,0,0,0.415765113225
2,Residential,71079,2565.62,4300.34,764.4999834381189,7630.46,6865.96,0,0,0,0.626326794039
2,Residential,71080,53444.72,57771.03,15951.998522820775,127167.75,111215.75,0,0,0,0.519450128473
2,Residential,71081,1080.3,350.05,0,1430.35,1430.35,0,0,0,0.24473265287
2,Residential,71086,235419.69,310461.65,105612.02478946431,651493.4,545881.34,0,0,0,0.568734533965
2,Residential,71087,20938.08,12082.54,6063.396826524526,39084.03,33020.62,0,0,0,0.36590987893
2,Residential,71088,15141.87,12394.65,669.6999996161351,28206.22,27536.52,0,0,0,0.45011703208299997
2,Residential,71089,59455.49,0,2669.892988469646,62125.39,59455.49,0,0,0,0
2,Residential,71093,214287.53,0,14061.959269727944,228349.49,214287.53,0,0,0,0
2,Residential,71096,78964.58,61321.47,1420.3999262351458,141706.45,140286.05,0,0,0,0.437117337858
2,Residential,71101,461093.39,997448.13,84354.3926873597,1542895.9,1458541.52,0,0,0,0.6838669736049999
2,Residential,71102,7738.8499999999995,0,788.7999542455418,8527.65,7738.8499999999995,0,0,0,0
2,Residential,71103,65880.15,38418.42,788.7999542455418,105087.37,104298.56999999999,0,0,0,0.368350521471
2,Residential,71107,175903.72,5908.18,14998.266341403152,196810.18,181811.9,0,0,0,0.032495998762
2,Residential,71108,446164.45,223724.27,33083.17998103707,702971.9,669888.72,0,0,0,0.33397228753
2,Residential,71109,537618.7,379386.74,155559.1581524733,1072564.61,917005.4400000001,0,0,0,0.413723549543
2,Residential,71122,3775153.43,0,254126.6260948246,4029280.07,3775153.43,0,0,0,0
2,Residential,71123,135978.63999999998,0,5349.962991470105,141328.59,135978.63999999998,0,0,0,0
2,Residential,71125,482414.82,675894.24,78239.41937525633,1236548.47,1158309.06,0,0,0,0.583516991463
2,Residential,71126,39704.88,0,0,39704.88,39704.88,0,0,0,0
2,Residential,71128,145400984.31,0,19608840.497597393,165009823.55,145400984.31,0,0,0,0
2,Residential,71130,25993775.33,0,3420838.736801548,29414613.65,25993775.33,0,0,0,0
2,Residential,71131,548997.83,1217621.62,120684.12457632895,1887303.59,1766619.45,0,0,0,0.689238209593
2,Residential,71132,29860.21,67396.68000000001,4437.179990286707,101694.07,97256.89,0,0,0,0.692976306243
2,Residential,71133,2137.71,2301.19,0,4438.9000000000005,4438.9000000000005,0,0,0,0.518414986593
2,Residential,71134,3155445.09,5765822.73,1033689.5253155068,9954957.35,8921267.82,0,0,0,0.646301018765
2,Residential,71136,11629.36,9105.07,0,20734.43,20734.43,0,0,0,0.439129295645
2,Residential,71137,27971.190000000002,259451.94,25924.656746248576,313347.76,287423.13,0,0,0,0.902684205802
2,Residential,71138,9087.56,1336.44,671.8999988660764,11095.9,10424,0,0,0,0.12820931783
