major_class_code,major_class_type,tax_code,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,agency_tax_rate,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,rev_perTC
2,Residential,31186,69244.21,77367.33,20310.159189853126,166921.7,146611.54,0.011474666208956569,0,0,0,0.527702904823,166921.79722169807
2,Residential,31188,268405.24,15454.13,187415.09208424613,471274.45,283859.37,0.011474666208956569,0,0,0,0.054443134908,471274.52416144806
2,Residential,31189,2294144.37,217810,1862894.7896514544,4374849.04,2511954.37,0.011474666208956569,0,0,0,0.08670949459499999,4374849.598292716
2,Residential,31190,818207.3099999999,0,594587.311442655,1412794.81,818207.3099999999,0.011474666208956569,0,0,0,0,1412794.8112853803
2,Residential,31194,61131.81,15434.54,4083.799691119586,80650.15,76566.35,0.009723332597903776,0,0,0,0.201584419394,80650.08499998688
2,Residential,31195,12852.81,1044.77,0,13897.58,13897.58,0.009961999275772824,0,0,0,0.075176651717,13897.586709659636
2,Residential,31196,278441.35,0,233119.14356868248,511560.48,278441.35,0.012550665912325506,0,0,0,0,511560.56159332965
2,Residential,31197,226974.4,27072.81,7936.599597798901,261983.81,254047.21,0.007558666283618001,0,0,0,0.10656637275599999,261983.7513235141
2,Residential,31199,2708.66,0,13515.550340881584,16224.220000000001,2708.66,0.011474666208956569,0,0,0,0,16224.202672836826
2,Residential,31200,3576.48,0,5664.813214037678,9241.289999999999,3576.48,0.011474666208956569,0,0,0,0,9241.294551376306
2,Residential,31202,1159530.68,742065.13,379324.92566920264,2280920.74,1901595.81,0.011474666208956569,0,0,0,0.39023274815299996,2280921.2400169014
2,Residential,31203,337484.93,285370.57,142314.14604326652,765169.65,622855.5,0.011474666208956569,0,0,0,0.458165237376,765169.4124383482
2,Residential,31204,654723.33,342836.53,127604.2550700257,1125164.11,997559.86,0.011474666208956569,0,0,0,0.343675409618,1125164.0580386117
2,Residential,31205,130762.9,79191.18,30998.122283523633,240952.22,209954.08,0.011474666208956569,0,0,0,0.3771835332,240952.1553487196
2,Residential,31206,225325.57,48981.409999999996,18308.31925819797,292615.3,274306.98,0.009615713896112382,0,0,0,0.178564003231,292615.2703240455
2,Residential,31208,112551.37,100844.37,11097.299736576975,224493.01,213395.74,0.006946666501769624,0,0,0,0.47256994091099996,224492.9552710808
2,Residential,31210,9311.630000000001,0,0,9311.630000000001,9311.630000000001,0.006946666501769624,0,0,0,0,9311.624378964583
2,Residential,31212,27529.84,0,0,27529.84,27529.84,0.006946666501769624,0,0,0,0,27529.847746508072
2,Residential,31213,15850.61,0,2917.599930743242,18768.21,15850.61,0.006946666501769624,0,0,0,0,18768.19095448859
2,Residential,31214,45139.69,0,7365.9598451180555,52505.65,45139.69,0.007109999850500054,0,0,0,0,52505.656715978475
2,Residential,31215,1071.31,5856.63,6603.883243239802,13531.83,6927.94,0.006946666501769624,0,0,0,0.845362821574,13531.828478787158
2,Residential,31216,31518.08,0,3442.3998626869707,34960.48,31518.08,0.011474666208956569,0,0,0,0,34960.49664546947
2,Residential,31217,16612.04,6278.12,0,22890.16,22890.16,0.007558666283618001,0,0,0,0.274272069424,22890.17366000032
2,Residential,31219,172595.58,56438.84,37768.990927110586,266803.41,229034.42,0.006493333011341818,0,0,0,0.246420935909,266803.42376974697
2,Residential,31224,23558.12,0,16057.444452123844,39615.57,23558.12,0.008747142536902825,0,0,0,0,39615.56362964186
2,Residential,31226,54210.909999999996,0,115139.15304724305,169350.1,54210.909999999996,0.011474666208956569,0,0,0,0,169350.06608483745
2,Residential,31227,858742.41,45427.26,803194.1613215884,1707363.71,904169.67,0.011474666208956569,0,0,0,0.050241700989,1707363.8935753875
2,Residential,31228,0,0,7344.8309444805445,7344.8499999999995,0,0.01182199947605454,0,0,0,0,7344.8309444805445
2,Residential,31229,3364.85,0,3191.9398585347258,6556.79,3364.85,0.01182199947605454,0,0,0,0,6556.7764594067485
2,Residential,31231,12723.74,3710.6800000000003,0,16434.42,16434.42,0.006946666501769624,0,0,0,0.22578869994,16434.423609886577
2,Residential,31234,25478.61,23309.79,7618.853737070431,56407.25,48788.4,0.007116666187546231,0,0,0,0.47777207482,56407.33670244831
2,Residential,31235,13451.18,0,0,13451.18,13451.18,0.008255332895028297,0,0,0,0,13451.156865830157
2,Residential,31236,32426.24,0,0,32426.24,32426.24,0.007116666187546231,0,0,0,0,32426.271066942834
2,Residential,31237,63061.93,0,28287.485688406425,91349.4,63061.93,0.008715332581081958,0,0,0,0,91349.40983530729
2,Residential,31238,7017.21,3465.93,0,10483.14,10483.14,0.009615713896112382,0,0,0,0.330619478118,10483.128215252887
2,Residential,31240,410512.69,0,54278.91642076971,464791.63,410512.69,0.009615713896112382,0,0,0,0,464791.5509479429
2,Residential,31242,41753.67,8541.51,0,50295.18,50295.18,0.006146874714415405,0,0,0,0.16982734565600002,50295.10581328288
2,Residential,31243,22144.55,8228.87,2753.7998720581013,33127.22,30373.42,0.006146874714415405,0,0,0,0.27092239850100003,33127.22896090466
2,Residential,32009,13394435.23,0,3469918.0520476033,16852317.4,13394435.23,0.013406426842181221,0,0,0,0,16852317.68153944
2,Residential,32010,1214862.08,0,223036.303732287,1437898.47,1214862.08,0.012734998343137323,0,0,0,0,1437898.3221049807
2,Residential,32011,2822927.82,0,974941.7990051511,3797869.63,2822927.82,0.011674285369007407,0,0,0,0,3797869.8772743167
2,Residential,32012,19697897.97,0,4617570.2585023325,24307266.96,19697897.97,0.012817856657638441,0,0,0,0,24307267.65190078
2,Residential,32013,7384005.1,0,3745074.3973267553,11129080.36,7384005.1,0.012549999687770104,0,0,0,0,11129084.054520888
2,Residential,32015,12186575.65,0,4187867.257850294,16374442.7,12186575.65,0.014088460980019679,0,0,0,0,16374442.317145854
2,Residential,32016,9211270.35,0,3218372.6583293616,12429642.6,9211270.35,0.01452461433898844,0,0,0,0,12429643.198110022
2,Residential,32018,7323262.04,0,4407487.512030887,11730749.83,7323262.04,0.02686769038352063,0,0,0,0,11730749.585484019
2,Residential,32021,17035961.6,0,13280530.046113402,30313704.47,17035961.6,0.03380230577429023,0,0,0,0,30313703.753863513
2,Residential,32022,2444038.8,0,989763.2601836664,3433802.09,2444038.8,0.0138446149104801,0,0,0,0,3433801.946442893
2,Residential,32026,27444.32,0,2559.1498988894778,30003.47,27444.32,0.013123845635330655,0,0,0,0,30003.473414580236
2,Residential,32029,18180286.06,0,5025978.943695749,23206264.99,18180286.06,0.0138446149104801,0,0,0,0,23206263.504917175
2,Residential,32036,2617183.47,0,946763.1599762869,3561901.52,2617183.47,0.0138446149104801,0,0,0,0,3561901.4471958806
2,Residential,32041,3036304.5,0,552773.7842890177,3589078.3,3036304.5,0.014088460980019679,0,0,0,0,3589078.3199352366
2,Residential,32043,15248088.2,0,6834682.0773815755,22082770.43,15248088.2,0.01853928485870356,0,0,0,0,22082770.973587077
2,Residential,32045,2819.17,0,0,2819.17,2819.17,0.017148320564336107,0,0,0,0,2819.1839007768563
2,Residential,32047,2563756.69,0,756136.9434170518,3319893.48,2563756.69,0.011947142511703104,0,0,0,0,3319893.80052857
2,Residential,32053,29173.22,0,1793.2999274251606,30966.52,29173.22,0.014944166061876337,0,0,0,0,30966.52381678493
2,Residential,32055,4960777.49,0,1154316.388103467,6115093.89,4960777.49,0.012817856657638441,0,0,0,0,6115094.269463709
2,Residential,32056,5787.04,0,1783.099930810641,7570.139999999999,5787.04,0.014859166090088674,0,0,0,0,7570.150756256576
2,Residential,32062,5680925.3,0,2060802.3946056908,7741727.94,5680925.3,0.017048570538467082,0,0,0,0,7741728.842485027
2,Residential,32071,6668491.41,0,2400960.234627604,9063600.74,6668491.41,0.01428076826944886,0,0,0,0,9063601.33137704
2,Residential,32072,7348.27,0,0,7348.27,7348.27,0.019555383779411625,0,0,0,0,7348.2287858706095
2,Residential,32083,2867357.71,0,703724.6755000994,3571082.4,2867357.71,0.012632142358123405,0,0,0,0,3571082.037228173
2,Residential,32086,80022.41,0,13660.919545809864,93683.33,80022.41,0.014594999514754127,0,0,0,0,93683.25858527469
2,Residential,32113,487784.85,0,466807.4925881607,954592.34,487784.85,0.012512665052702474,0,0,0,0,954592.3430105264
2,Residential,32119,162.74,3165.63,0,3328.37,3328.37,0.014594999514754127,0,0,0,0.951110820795,3328.360449340649
2,Residential,32125,2195378.23,0,581810.1666850226,2777188.42,2195378.23,0.01428076826944886,0,0,0,0,2777188.2885515373
2,Residential,32132,1274.18,1727.54,0,3001.72,3001.72,0.014594999514754127,0,0,0,0.57551299566,3001.724360200452
2,Residential,32133,4851.05,5200.9800000000005,8891.533159898554,18943.56,10052.03,0.01452461433898844,0,0,0,0.517403906099,18943.553956253607
2,Residential,32141,9067.3,0,2062.2956233313566,11129.6,9067.3,0.01718579686109464,0,0,0,0,11129.590790432332
2,Residential,32142,179427.88,0,31537.469409617668,210965.34,179427.88,0.013487141886203553,0,0,0,0,210965.36087260427
2,Residential,32144,2647.31,0,0,2647.31,2647.31,0.00600565099374866,0,0,0,0,2647.3149806483843
2,Residential,32146,122381.52,0,69849.21668122013,192230.69,122381.52,0.015862726643938573,0,0,0,0,192230.73966009205
2,Residential,32148,1222.09,0,0,1222.09,1222.09,0.013260713393059655,0,0,0,0,1222.133867731164
2,Residential,32149,24339.31,0,0,24339.31,24339.31,0.013637687446981649,0,0,0,0,24339.248975065384
2,Residential,32150,309577.85,0,32024.622844239067,341602.45,309577.85,0.013260713393059655,0,0,0,0,341602.4747547793
2,Residential,32159,325660.01,0,168200.81177437512,493860.86,325660.01,0.012512665052702474,0,0,0,0,493860.7503186571
2,Residential,32160,183043.42,0,18420.143877372662,201463.56,183043.42,0.013063931827923874,0,0,0,0,201463.66105353125
2,Residential,32161,5855.0599999999995,1626.19,0,7481.25,7481.25,0.01452461433898844,0,0,0,0.217366783551,7481.236681425793
2,Residential,32162,6130.84,72.93,0,6203.77,6203.77,0.014859166090088674,0,0,0,0.011755575994000001,6203.761279276381
2,Residential,32163,46853.9,0,26112.860020135282,72966.78,46853.9,0.013487141886203553,0,0,0,0,72966.84026711738
2,Residential,32165,75850.84999999999,33209.12,0,109059.97,109059.97,0.01452461433898844,0,0,0,0.304503374854,109059.96948877312
2,Residential,32167,3696.1800000000003,739.6800000000001,3140.8198754998375,7576.679999999999,4435.86,0.015862726643938573,0,0,0,0.166744927465,7576.7044796641085
2,Residential,32169,21012.47,0,3599.5998767248257,24612.07,21012.47,0.0138446149104801,0,0,0,0,24612.08417711216
2,Residential,32176,492111.76,0,396069.9364069264,888181.75,492111.76,0.01452461433898844,0,0,0,0,888181.8371597921
2,Residential,32180,132249,1866888.6199999999,307892.67535562714,2307030.29,1999137.62,0.0138446149104801,0,0,0,0.933846800743,2307030.535771332
2,Residential,32186,1965.1,0,0,1965.1,1965.1,0.014543331857082741,0,0,0,0,1965.0950005290201
2,Residential,32192,221260.22,0,17452.253703612307,238712.47,221260.22,0.01452461433898844,0,0,0,0,238712.45787509085
2,Residential,32193,11459.07,2789.07,5664.599592205492,19912.739999999998,14248.14,0.013487141886203553,0,0,0,0.195748684716,19912.766946479966
2,Residential,32195,64934.11,8284.8,11878.679593191924,85097.59,73218.91,0.0138446149104801,0,0,0,0.113151613625,85097.60074567009
2,Residential,32196,91201.12,0,17638.039395951648,108839.16,91201.12,0.0138446149104801,0,0,0,0,108839.12169259635
2,Residential,32197,23627.03,524980.14,74518.55668796967,623125.75,548607.17,0.0138446149104801,0,0,0,0.9569326416830001,623125.8347598654
2,Residential,32198,12735.8,2438.23,3616.3987040358934,18790.43,15174.03,0.012915709657271048,0,0,0,0.160684886401,18790.4460263001
2,Residential,32199,28515.3,0,0,28515.3,28515.3,0.012632142358123405,0,0,0,0,28515.29287353345
2,Residential,32200,10385.67,0,0,10385.67,10385.67,0.011947142511703104,0,0,0,0,10385.674879708533
2,Residential,32201,208551.09,307290.55,309824.4982198739,825666.17,515841.64,0.03380230577429023,0,0,0,0.5957068024859999,825666.0727898839
2,Residential,32203,14256.08,0,0,14256.08,14256.08,0.013244999340770714,0,0,0,0,14256.043120449105
2,Residential,33001,48559005.9,0,3818220.6001128284,52377226.33,48559005.9,0.007966922797226439,0,0,0,0,52377227.267390326
2,Residential,33002,2670573.91,0,607119.7580757034,3275149.91,2670573.91,0.007966922797226439,0,0,0,0,3275148.838498577
2,Residential,33007,114270.93,0,10377.713635667158,124648.64,114270.93,0.007966922797226439,0,0,0,0,124648.66559392988
2,Residential,33008,239038.81,0,28680.499823106926,267719.31,239038.81,0.007966922797226439,0,0,0,0,267719.3264411144
2,Residential,33009,423392.86,0,33556.67882191776,456949.54,423392.86,0.007966922797226439,0,0,0,0,456949.4775477669
2,Residential,33011,510919.22,369712.16,69806.17754929805,950437.56,880631.38,0.007966922797226439,0,0,0,0.41982659485699997,950437.7248227586
2,Residential,33012,1399684.9,27188.63,194412.79372470418,1621286.34,1426873.53,0.007966922797226439,0,0,0,0.019055065159,1621285.8623511347
2,Residential,33014,130150.1,7997.2,13618.625961887685,151765.93,138147.3,0.007966922797226439,0,0,0,0.05788870647200001,151765.87989191944
2,Residential,33015,73308.47,51424.37,96197.46974277274,220930.28,124732.84,0.007966922797226439,0,0,0,0.41227692391799997,220930.44131374286
2,Residential,34002,4702690.51,0,901210.508071731,5603900.93,4702690.51,0.009540713866081603,0,0,0,0,5603900.920251591
2,Residential,34003,5850772.11,0,1442609.756068658,7293381.9,5850772.11,0.007604285144725436,0,0,0,0,7293381.5740463715
2,Residential,34004,4170722.38,0,893253.6070983217,5063975.93,4170722.38,0.006706427975441604,0,0,0,0,5063976.229094465
2,Residential,34005,313146.51,0,48255.634681778225,361402.15,313146.51,0.008927856299532851,0,0,0,0,361402.17637199146
2,Residential,34006,35685355.61,0,4863764.032036489,40543043.53,35685355.61,0.008754999564256516,0,0,0,0,40543043.400679596
2,Residential,35003,2786470.41,0,674639.3609805264,3461109.75,2786470.41,0.008087142725288243,0,0,0,0,3461109.3029692867
2,Residential,35006,884781.89,0,78954.50170007555,963736.42,884781.89,0.007260714179966386,0,0,0,0,963735.4023137782
2,Residential,35007,22999.73,0,1971.999798246152,24971.73,22999.73,0.0070428564223076855,0,0,0,0,24971.729245160757
2,Residential,35009,4237380.02,0,885189.4179379836,5122569.5,4237380.02,0.006999998678888529,0,0,0,0,5122572.188215692
2,Residential,35011,116815394.2,0,23716947.911185443,140522412.09,116815394.2,0.007209999912503792,0,0,0,0,140522419.6228047
2,Residential,35012,195842.99,0,35740.6941375954,231583.68,195842.99,0.0070207128885911504,0,0,0,0,231583.67674480643
2,Residential,35013,52929355.12,0,11794811.270053549,64721208.09,52929355.12,0.007969999922706687,0,0,0,0,64721208.69349166
2,Residential,35019,10254080.86,0,1705744.5623601133,11959825.34,10254080.86,0.007209999912503792,0,0,0,0,11959824.98204278
2,Residential,35020,22115973.6,0,3882449.753548917,25998423.29,22115973.6,0.007569999897613898,0,0,0,0,25998424.635444943
2,Residential,35022,8963717.8,0,2321951.510748833,11285669.41,8963717.8,0.008411428097411272,0,0,0,0,11285670.39376776
2,Residential,35023,6405812.3,0,1352006.7245273092,7757819.09,6405812.3,0.007522142749859994,0,0,0,0,7757818.899045859
2,Residential,35027,179578.03,0,522355.2510011663,701933.27,179578.03,0.008037857041316128,0,0,0,0,701933.2109225855
2,Residential,35030,1792150.0999999999,0,562119.6833992382,2354269.98,1792150.0999999999,0.007277857031113233,0,0,0,0,2354268.164162666
2,Residential,35032,3835686.48,0,920052.3871751504,4755738.86,3835686.48,0.007192857061356944,0,0,0,0,4755738.70611409
2,Residential,35035,5634008.55,0,1533483.22494278,7167492.02,5634008.55,0.008459285435502902,0,0,0,0,7167491.727239327
2,Residential,35041,111695.86,0,21930.609756295456,133626.45,111695.86,0.0070428564223076855,0,0,0,0,133626.45312877593
2,Residential,35042,2291505.17,0,237705.49803009798,2529210.63,2291505.17,0.0070206659770239615,0,0,0,0,2529210.3285847018
2,Residential,35049,1180726.47,0,281295.6819109968,1462022.16,1180726.47,0.006999998678888529,0,0,0,0,1462020.77407246
2,Residential,35051,27.3,14191.89,0,14219.19,14219.19,0.007969999922706687,0,0,0,0.998079684768,14219.197162101773
2,Residential,35055,77961.85,0,9004.004115533231,86965.82,77961.85,0.0070206659770239615,0,0,0,0,86965.83193731305
2,Residential,35057,10999.73,0,1158.4098862089536,12158.14,10999.73,0.0070206659770239615,0,0,0,0,12158.143615700901
2,Residential,35062,31739.59,0,3028.1999632515926,34767.79,31739.59,0.006729333251670205,0,0,0,0,34767.77317807928
2,Residential,35063,104797.92,0,11709.039857906158,116506.96,104797.92,0.0063087499234408175,0,0,0,0,116506.96538614178
2,Residential,35064,256183.83,0,15140.999816257963,271324.83,256183.83,0.006729333251670205,0,0,0,0,271324.89978736476
2,Residential,35079,212688.71,0,28482.73090345492,241171.45,212688.71,0.007505330936351758,0,0,0,0,241171.3883169641
2,Residential,35080,86872.01,0,10880.57559882865,97752.56999999999,86872.01,0.007555955276964339,0,0,0,0,97752.56459115559
2,Residential,35081,36957.97,0,4816.921489064766,41774.84,36957.97,0.007083708072154068,0,0,0,0,41774.83661841105
2,Residential,35084,400881.45999999996,0,87385.56947547694,488267.04,400881.45999999996,0.00785066622425052,0,0,0,0,488266.8473642286
2,Residential,35086,86.11,30.26,0,116.37,116.37,0.008411428097411272,0,0,0,0.260048515642,116.34687344339272
2,Residential,35097,1166006.97,163689.06,363685.60430653096,1693381.44,1329696.03,0.007209999912503792,0,0,0,0.123103757998,1693382.238830135
2,Residential,35099,734.08,152.85,0,886.9300000000001,886.9300000000001,0.006999998678888529,0,0,0,0.172333781749,886.934832608571
2,Residential,35100,21918.8,12569.04,6739.839337943003,41227.68,34487.840000000004,0.0070206659770239615,0,0,0,0.364448475455,41227.702540187005
2,Residential,35114,157018.25,0,7579.519750210599,164597.77,157018.25,0.007895333073136042,0,0,0,0,164597.67990554604
2,Residential,36004,46273789.33,0,13804591.780831842,60078380.22,46273789.33,0.008192666362696308,0,0,0,0,60078378.143067636
2,Residential,36008,234440.16,0,37554.55525664179,271994.73,234440.16,0.0091853329509572,0,0,0,0,271994.79339713143
2,Residential,36010,1458544.09,0,471032.4718867918,1929576.58,1458544.09,0.009474285261458002,0,0,0,0,1929576.5938550215
2,Residential,36013,9858502.49,0,3173301.316570302,13031803.58,9858502.49,0.009843845513173795,0,0,0,0,13031804.010554003
2,Residential,36100,5995.42,0,0,5995.42,5995.42,0.007396665605653532,0,0,0,0,5995.404289990499
2,Residential,36118,129887.73,90727.64,17143.400143932904,237758.69,220615.37,0.008192666362696308,0,0,0,0.411248007898,237758.71509850054
2,Residential,36121,10809.64,0,2708.3726095119587,13518.01,10809.64,0.008192666362696308,0,0,0,0,13518.022388444348
2,Residential,36125,3913.96,8214.48,4669.819826736895,16798.26,12128.44,0.008192666362696308,0,0,0,0.6772888150359999,16798.202146740696
2,Residential,37021,783889.5,0,1476809.6912226102,2260698.85,783889.5,0.020559999180593213,0,0,0,0,2260699.011821158
2,Residential,37023,1535710.97,0,972951.9476342387,2508662.87,1535710.97,0.018495383598644093,0,0,0,0,2508662.82105212
2,Residential,37024,1879627.6,0,1012848.0598359841,2892475.82,1879627.6,0.018083072776664832,0,0,0,0,2892475.3743612347
2,Residential,37025,1429885.91,0,841429.3076507493,2271315.07,1429885.91,0.019257691242325212,0,0,0,0,2271315.2703471105
2,Residential,37026,15759410.75,0,6735862.571645452,22495273.59,15759410.75,0.01773642833698868,0,0,0,0,22495273.922447745
2,Residential,37029,14373742.21,0,8016872.2969738785,22390614.75,14373742.21,0.01844428543469258,0,0,0,0,22390615.81926525
2,Residential,37030,8123221.95,0,4424993.483037998,12548215.15,8123221.95,0.017573570473274694,0,0,0,0,12548216.233640792
2,Residential,37031,8692374.91,0,5477019.088376961,14169394.64,8692374.91,0.019902142007996095,0,0,0,0,14169394.24670722
2,Residential,37033,2438194.62,0,849119.0399469255,3287313.64,2438194.62,0.014084999497505156,0,0,0,0,3287313.3572021816
2,Residential,37034,19061233.64,0,9801762.183771644,28860568.93,19061233.64,0.016383570931639488,0,0,0,0,28860568.37018684
2,Residential,37035,15146167.95,0,8287421.182836591,23433589.73,15146167.95,0.019939285214172625,0,0,0,0,23433589.23759349
2,Residential,37036,344835.37,0,142586.11268832829,487421.48,344835.37,0.017049999711619867,0,0,0,0,487421.419105856
2,Residential,37037,251618.24,0,9443.69981496913,261061.94,251618.24,0.017296153507269468,0,0,0,0,261061.8625350022
2,Residential,37039,1279615.54,0,703452.0728118925,1983067.61,1279615.54,0.01643499968744254,0,0,0,0,1983067.9018664204
2,Residential,37040,4206397.64,0,2317010.973999299,6523408.75,4206397.64,0.020916665348654866,0,0,0,0,6523408.955193561
2,Residential,37041,6429055.5,0,5300316.779763682,11729372.33,6429055.5,0.020916665348654866,0,0,0,0,11729372.644652668
2,Residential,37043,730045.94,0,106575.50482904028,836621.45,730045.94,0.014389284894615481,0,0,0,0,836621.3994427562
2,Residential,37044,338074,0,198705.76666128729,536779.74,338074,0.013474997766299953,0,0,0,0,536779.9047700003
2,Residential,37045,1096630.33,0,923279.9835867737,2019909.96,1096630.33,0.013651537571378793,0,0,0,0,2019911.0546400482
2,Residential,37046,5363563.17,0,2729354.939609535,8092918.12,5363563.17,0.0201428563429269,0,0,0,0,8092916.8946072
2,Residential,37047,10440033.01,0,6837443.772437792,17277476.04,10440033.01,0.018687856040238034,0,0,0,0,17277475.396976035
2,Residential,37048,334739.4,0,385525.2768633089,720264.56,334739.4,0.023074999477079316,0,0,0,0,720264.5104775203
2,Residential,37050,447796.53,0,318465.90301708103,766262.39,447796.53,0.021488570636214878,0,0,0,0,766262.3155853071
2,Residential,37051,1619391.1,0,1374461.718521798,2993852.84,1619391.1,0.019747856576220805,0,0,0,0,2993852.6265357053
2,Residential,37053,950421.87,824199.02,1349310.5313836487,3123931.91,1774620.89,0.021395704017563476,0,0,0,0.46443635831999996,3123932.013393566
2,Residential,37054,1033216.37,0,851247.748854336,1883033.11,1033216.37,0.01921428433411152,0,0,0,0,1883032.9517405524
2,Residential,37055,1981802.73,0,1879929.885736886,3861732.53,1981802.73,0.022014998930088365,0,0,0,0,3861732.1096128565
2,Residential,37057,294962.33,0,155853.70222143442,450816.07,294962.33,0.014045383781011707,0,0,0,0,450816.14393904596
2,Residential,37058,708197.65,0,228820.3749389392,937017.99,708197.65,0.0187699997899177,0,0,0,0,937017.9103124732
2,Residential,37059,14386556.68,0,6311258.720661236,20692596.05,14386556.68,0.015186922819762382,0,0,0,0,20692596.094451547
2,Residential,37060,116985.74,0,87441.76210053053,204427.51,116985.74,0.014940769024112783,0,0,0,0,204427.46063241776
2,Residential,37064,3008309.25,0,1579928.313684091,4588237.61,3008309.25,0.014424999578954335,0,0,0,0,4588237.828425722
2,Residential,37065,3039215.56,0,1666877.3727583294,4706092.74,3039215.56,0.020018570394522744,0,0,0,0,4706094.007529199
2,Residential,37066,2004340.57,0,921591.7424298231,2925932.19,2004340.57,0.016364614230946324,0,0,0,0,2925932.1481282637
2,Residential,37067,3109107.64,0,1969947.2229094927,5079055.34,3109107.64,0.01563691965885084,0,0,0,0,5079055.192089986
2,Residential,37068,1457.6,0,0,1457.6,1457.6,0.016270766772018438,0,0,0,0,1457.5840997377277
2,Residential,37069,10542047.09,0,3890854.7685191194,14432901.76,10542047.09,0.011899999693907247,0,0,0,0,14432901.657755738
2,Residential,37072,32347508.38,0,14606494.531500693,46954002,32347508.38,0.015037856683573238,0,0,0,0,46954003.40453805
2,Residential,37080,20060744.66,0,8345181.571680963,28405926.1,20060744.66,0.014519230276302687,0,0,0,0,28405925.944368392
2,Residential,37083,111746.65,0,107371.60101274171,219118.24,111746.65,0.020669284636800383,0,0,0,0,219118.1868274164
2,Residential,37085,49899.87,0,58978.85066400311,108878.76,49899.87,0.020302306709187062,0,0,0,0,108878.77369764498
2,Residential,37086,3537.27,0,1974.6996743997522,5511.97,3537.27,0.015189997495382709,0,0,0,0,5511.979201152028
2,Residential,37091,291149.26,0,51112.84702581713,342262.1,291149.26,0.013904285041230976,0,0,0,0,342262.0963923646
2,Residential,37097,1257319.88,0,1083454.8294059327,2340774.6,1257319.88,0.015579229853935254,0,0,0,0,2340775.1726370906
2,Residential,37098,1001.01,0,0,1001.01,1001.01,0.014553075706594787,0,0,0,0,1001.0042063267092
2,Residential,37102,49166.53,0,31271.13054564816,80437.67,49166.53,0.015779999609247523,0,0,0,0,80437.64854816152
2,Residential,37117,80109.39,0,156968.02221615848,237077.42,80109.39,0.014644285225063069,0,0,0,0,237077.32931994135
2,Residential,37128,724556.2,902849.57,880012.6362327895,2507418.25,1627405.77,0.015037856683573238,0,0,0,0.5547785954860001,2507418.328788815
2,Residential,37133,30185.84,81708.41,9476.639839531726,121370.89,111894.25,0.015186922819762382,0,0,0,0.73022862839,121370.88016482264
2,Residential,37143,28338.39,615797.01,154600.34667962368,798735.78,644135.4,0.013935712940787926,0,0,0,0.956005540639,798735.8111145397
2,Residential,37144,172.92,308.14,0,481.06,481.06,0.015037856683573238,0,0,0,0.640545683638,481.0610353075079
2,Residential,37145,13458.75,16379.27,2105.299935700253,31943.32,29838.02,0.015037856683573238,0,0,0,0.548940394927,31943.294864392803
2,Residential,37150,34910.95,29831.31,26223.953706180506,90966.2,64742.26,0.014389284894615481,0,0,0,0.460770673699,90966.15246821036
2,Residential,37161,2043.32,3642.28,0,5685.6,5685.6,0.01921428433411152,0,0,0,0.640614920175,5685.5835916009355
2,Residential,37162,1616.3400000000001,4653.59,0,6269.93,6269.93,0.022014998930088365,0,0,0,0.742206530319,6269.915725287026
2,Residential,37163,165700.19,185572.32,214647.17928620745,565919.63,351272.51,0.01844428543469258,0,0,0,0.528286086931,565919.5913813411
2,Residential,37164,311965.34,0,25030.97342273528,336996.33,311965.34,0.022410712873558787,0,0,0,0,336996.34376501106
2,Residential,37165,72477.88,0,24369.274714430583,96847.12,72477.88,0.022410712873558787,0,0,0,0,96847.08889742085
2,Residential,37175,45236.23,37319.37,44406.71797442365,126962.33,82555.6,0.013651537571378793,0,0,0,0.452050024368,126962.3846613139
2,Residential,37178,22185.12,0,13215.099377856115,35400.23,22185.12,0.021395704017563476,0,0,0,0,35400.219290851615
2,Residential,37187,27333.3,39952.25,11696.29806114836,78981.85,67285.55,0.013474997766299953,0,0,0,0.593771146647,78981.89375746649
2,Residential,37196,14225.58,0,1897.0998252122345,16122.68,14225.58,0.014593075578555648,0,0,0,0,16122.692574548695
2,Residential,37206,22748.46,0,5462.799472788867,28211.26,22748.46,0.013935712940787926,0,0,0,0,28211.26217734991
2,Residential,37207,165079.81,11046.289999999999,51379.50262601892,227505.58,176126.1,0.020018570394522744,0,0,0,0.062718321188,227505.80766830762
2,Residential,37208,15844.93,8975.32,9743.102364693044,34563.3,24820.25,0.013651537571378793,0,0,0,0.361611996656,34563.34506626883
2,Residential,37210,70532.02,30545.33,29219.63950522282,130296.99,101077.35,0.015186922819762382,0,0,0,0.30219718294700004,130296.88774367825
2,Residential,37214,13195.34,0,0,13195.34,13195.34,0.016364614230946324,0,0,0,0,13195.410309752797
2,Residential,37222,71059.61,0,7699.7698696195275,78759.38,71059.61,0.015186922819762382,0,0,0,0,78759.3665563649
2,Residential,37229,29227.48,26794.32,8000.139755660963,64021.94,56021.8,0.015037856683573238,0,0,0,0.478283640162,64021.96051465113
2,Residential,37237,30664.07,0,0,30664.07,30664.07,0.019939285214172625,0,0,0,0,30664.06843089008
2,Residential,37238,41240.03,0,27451.367783870348,68691.43000000001,41240.03,0.01844428543469258,0,0,0,0,68691.42513872078
2,Residential,37250,1622.85,0,0,1622.85,1622.85,0.011899999693907247,0,0,0,0,1622.8505582569069
