nbhd_code,nbh_current_rate,major_class_code,nbhd_3,triad_name,nbh_final_tax_to_dist,nbh_tif_rev,nbh_nonTIF_EAV_post_exemps,nbh_TIF_increment_EAV,nbh_exe_and_abates_frombills,Total_EAV,TC_MC_PC,TC_MC_AV,TC_MC_EAV,TC_MC_res_exe,nbh_mc_exe_homeowner,nbh_mc_exe_senior,nbh_mc_exe_freeze,nbh_mc_exe_longtime_homeowner,nbh_mc_exe_disabled,nbh_mc_exe_vet_returning,nbh_mc_exe_vet_dis_lt50,nbh_mc_exe_vet_dis_50_69,nbh_mc_exe_vet_dis_ge70,nbh_mc_exe_abate,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp
71463,0.06697,3,463,City,43828.4,0,654448.2604151112,0,0,654448.2604151112,4,217953,654448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71461,0.06698139372233486,1,461,City,10251.98,0,153057.13169389442,0,0,153057.13169389442,12,50973,153058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71461,0.06697,2,461,City,18730761.16,0,279688833.2088995,0,30414619.982566662,310103453.19146615,2253,103274854,310103458,30414620,17339540,5084885,7934195,0,46000,0,5000,5000,0,0,1,1824,671,161,0,24,0,3,0
71461,0.06697,5A,461,City,1020436.09,0,15237212.03523966,0,9999.999994268106,15247212.035233928,59,5077833,15247210,10000,10000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71461,0.06697,5B,461,City,104959,0,1567253.9943258176,0,0,1567253.9943258176,4,521948,1567254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71440,0.06697,1,440,City,40762.04,0,608661.1915783186,0,0,608661.1915783186,22,202703,608660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71440,0.06697,2,440,City,23881149.6,0,356594737.94236225,0,63637523.96352365,420232261.9058859,4318,139951446,420232337,63637524,34717558,9432921,19336545,0,108000,5000,12500,25000,0,0,10,3533,1198,510,0,56,1,11,0
71440,0.06697,3,440,City,440818.3,0,6582324.921606689,0,0,6582324.921606689,11,2192135,6582324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71440,0.06697,5A,440,City,2549273.82,0,38065907.421233386,0,0,38065907.421233386,39,12677226,38065908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71440,0.06697,5B,440,City,35190.93,0,525473.0476332686,0,0,525473.0476332686,1,175000,525473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71430,0.06697,1,430,City,15030.08,0,224430.0433029715,0,0,224430.0433029715,16,74743,224430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71430,0.06699839073764709,2,430,City,27409546.2,0,409107530.76638144,0,82486605.92250152,491594136.68888295,5561,163717433,491594354,82486606,43425398,11819491,26984772,0,205487,0,21458,30000,0,0,15,4428,1513,782,0,103,0,16,0
71430,0.06697,3,430,City,222246.59,0,3318599.223532925,0,0,3318599.223532925,19,1105205,3318600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71430,0.06697,5A,430,City,2323828.31,0,34699541.73510527,0,0,34699541.73510527,201,11556114,34699542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71430,0.06697,5B,430,City,7546.52,0,112685.08287292818,0,0,112685.08287292818,1,37528,112685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71430,0.06697,9,430,City,9154.26,0,136691.9516201284,0,0,136691.9516201284,1,45523,136692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71420,0.06697,1,420,City,49704.979999999996,0,742197.7004628938,0,0,742197.7004628938,12,247176,742197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71420,0.06697,2,420,City,7957090.45,0,118815745.10975063,0,14881138.99147029,133696884.10122092,974,44525548,133696895,14881139,8010000,2416000,4428639,0,14000,0,7500,5000,0,0,0,803,302,97,0,7,0,4,0
71420,0.06696999999999999,3,420,City,36519.28,0,545308.0483798716,0,0,545308.0483798716,2,181606,545308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71420,0.06696999999999999,5A,420,City,54581.909999999996,0,815020.3076004181,0,0,815020.3076004181,3,271429,815020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71410,0.06697,1,410,City,19231.53,0,287166.3431387188,0,0,287166.3431387188,14,95636,287167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71410,0.06697400165405179,2,410,City,24027174.77,0,358753757.8254652,0,56427272.96504105,415181030.7905063,4139,138269217,415181089,56427273,30910000,8119741,17278649,0,101383,0,7500,10000,0,0,8,3124,1027,460,0,52,0,5,0
71410,0.06697,3,410,City,535289.75,0,7992978.199193669,0,0,7992978.199193669,39,2661931,7992979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71410,0.06697,4,410,City,18097.72,0,270236.2251754517,0,0,270236.2251754517,2,89998,270236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71410,0.06696999999999999,5A,410,City,5055163.27,0,75483996.86426759,0,0,75483996.86426759,262,25138710,75484002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71410,0.06697,5B,410,City,1971658.8,0,29440925.78766612,0,0,29440925.78766612,83,9804817,29440926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71402,0.06699736708988616,1,402,City,22195.53,2707.9700000000003,331289.58590599016,40435.56816484993,0,371725.15407084004,20,123798,371726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71402,0.06700590687457622,2,402,City,8943925.41,114496.51,133479656.15541214,1709668.6576078841,25318570.974248916,160507895.78726894,2008,53454561,160507972,25318571,13290538,3466095,8495022,30916,36000,0,0,0,0,0,23,1350,444,259,1,18,0,0,0
71402,0.0669719588331387,3,402,City,671495.92,0,10026523.51371473,0,0,10026523.51371473,24,3339168,10026523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71402,0.06697000000000002,5A,402,City,1657996.29,247624.36,24757298.641182616,3697541.5857846793,0,28454840.226967297,81,9476417,28454841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71402,0.06697,5B,402,City,119022.33,7144.22,1777248.469463939,106677.91548454532,0,1883926.3849484844,6,627411,1883926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71402,0.06696999999999999,6B,402,City,71115.4,0,1061899.3579214574,0,0,1061899.3579214574,10,353648,1061899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71390,0.06790174298692345,1,390,City,62871.51,0,925918.941611084,0,0,925918.941611084,5,308362,925919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71390,0.06697,2,390,City,18040579.3,0,269382996.8642676,0,50368846.97112911,319751843.8353967,4316,106488128,319751871,50368847,25172293,7090864,17983357,0,104000,0,3333,15000,0,0,42,2521,903,486,0,52,0,5,0
71390,0.06697,3,390,City,2239645.71,0,33442522.174107805,0,0,33442522.174107805,36,11137483,33442523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71390,0.0669843451448675,5A,390,City,43720480.089999996,0,652696984.5781939,0,0,652696984.5781939,193,217370028,652696988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71390,0.06697000000000002,5B,390,City,419557.46,0,6264856.801552934,0,0,6264856.801552934,3,2086408,6264857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71390,0.06697000000000002,6B,390,City,288826.74,0,4312777.960280722,0,0,4312777.960280722,1,1436300,4312778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71371,0.06698590664777718,1,371,City,45032.49,0,672268.1270373509,0,0,672268.1270373509,26,223889,672267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71371,0.08637,1,371,North,351.16999999999996,0,4065.8793562579594,0,0,4065.8793562579594,1,1354,4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71371,0.0670041403530224,2,371,City,28946527.16,0,432011022.11729646,0,92150786.9074286,524161809.0247251,6831,174563654,524162148,92150787,51485210,14115319,26161719,121959,222000,0,13750,30830,0,0,8,5164,1776,1044,2,112,0,13,0
71371,0.06697116890798181,3,371,City,265018.28,0,3957199.5579789616,0,0,3957199.5579789616,27,1317880,3957198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71371,0.06697,4,371,City,22007.34,0,328614.90219501266,0,0,328614.90219501266,1,109440,328615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71371,0.06697066583446502,5A,371,City,2465341.7199999997,0,36812262.34324318,0,0,36812262.34324318,191,12259722,36812266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71362,0.06697,1,362,City,7157.62,0,106878.0050769001,0,0,106878.0050769001,8,35594,106878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71362,0.06697,2,362,City,18973241.23,0,283309559.9522174,0,38817421.977750264,322126981.9299677,2997,107268326,322094698,38817422,21639747,5700998,11346087,0,76000,0,7290,15000,32300,0,9,2189,722,285,0,38,0,8,0
71362,0.06697,3,362,City,789454.21,0,11788176.9449007,0,0,11788176.9449007,42,3925858,11788177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71362,0.06697,5A,362,City,1936528.07,0,28916351.649992533,0,0,28916351.649992533,97,9630116,28916352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71362,0.06697000000000002,5B,362,City,762091.03,0,11379588.323129758,0,0,11379588.323129758,29,3789785,11379588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71361,0.06697,1,361,City,6408.35,0,95689.86113185008,0,0,95689.86113185008,5,31868,95690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71361,0.06697,2,361,City,9222818.9,0,137715677.1688816,0,20321064.988352183,158036742.15723377,1355,52631526,158036748,20321065,10910000,3072000,6291065,0,28000,0,5000,15000,0,0,0,1107,389,129,0,14,0,5,0
71361,0.06697000000000002,3,361,City,33348.33,0,497959.23547857243,0,0,497959.23547857243,5,165837,497959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71361,0.06697,5A,361,City,709061.41,0,10587746.90159773,0,0,10587746.90159773,52,3526075,10587743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71360,0.07009,1,360,City,2956.54,0,42182.05164788129,0,0,42182.05164788129,1,14048,42182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71360,0.06802232673001529,5A,360,City,1909699.21,0,28074594.060560603,0,0,28074594.060560603,5,9349783,28074594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71360,0.06697,5B,360,City,47994.12,0,716651.0377781097,0,0,716651.0377781097,1,238669,716651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71360,0.06804,6B,360,City,472749.4,0,6948109.935332158,0,0,6948109.935332158,1,2313954,6948110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71280,0.06698262970114699,1,280,City,3975.92,3443.55,59357.47846477753,51414.764693499375,0,110772.2431582769,6,36891,110772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71280,0.06700731807939322,2,280,City,5281880.88,159717.45,78825433.27195688,2384384.344851282,14599001.984519541,95808819.6013277,1455,31907569,95808865,14599002,10038000,2038235,2452267,0,68000,0,2500,0,0,0,2,1010,255,172,0,35,0,1,0
71280,0.06697,3,280,City,244686.71000000002,70495.88,3653676.4222786324,1052648.6486486485,0,4706325.070927281,21,1567364,4706325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71280,0.06697021368919336,5A,280,City,535983.85,438286.01,8003317.004295134,6544464.085300407,0,14547781.089595541,98,4844900,14547779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71280,0.06697,5B,280,City,240678.55,483005.45,3593826.340152307,7212265.939973122,0,10806092.28012543,36,3598792,10806093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71280,0.06697,6B,280,City,2832.68,962.71,42297.74525907122,14375.242645960878,0,56672.9879050321,1,18874,56673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71270,0.06697796829372435,1,270,City,37720.78,19849.39,563181.9083340922,296392.26519337017,0,859574.1735274624,51,286269,859575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71270,0.06700568043605509,2,270,City,6490265.55,69171.2,96861422.90867108,1032638.1031075061,17339980.98183518,115234041.99361376,1877,38376808,115234105,17339981,12901000,2104000,2266481,0,56000,0,7500,5000,0,0,0,1298,264,182,0,28,0,4,0
71270,0.06697,3,270,City,142616.58,17922.86,2129559.205614454,267625.205315813,0,2397184.410930267,7,798343,2397184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71270,0.06697000000000002,5A,270,City,1342055.6,2074404.58,20039653.57622816,30975131.850082126,0,51014785.426310286,128,16989640,51014788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71270,0.0669701256156083,5B,270,City,880646.41,494261.85,13149839.60243242,7380347.170374794,0,20530186.772807214,90,6837242,20530189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71260,0.06698009602983446,1,260,City,17168.75,7610.37,256326.14788059797,113638.4948484396,0,369964.64272903756,22,123211,369964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71260,0.06701261385904755,2,260,City,17317991.2,386105.83,258428827.09255567,5752402.668536763,47504437.94951539,311685667.7106078,4014,103801906,311685924,47504438,28795000,6288800,12254888,0,152000,0,8750,5000,0,0,0,2864,786,545,0,77,0,6,0
71260,0.06746530950117155,3,260,City,1419628.6,377967.31,21042349.17910438,5533136.977498358,0,26575486.15660274,124,8850531,26575488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71260,0.06697,4,260,City,8914.52,6578.92,133112.13976407348,98236.82245781693,0,231348.9622218904,1,77047,231349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71260,0.0684079673741562,5A,260,City,2897770.31,2101054.86,42360128.81585408,30725827.378051735,0,73085956.19390582,353,24340077,73085956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71260,0.06697,5B,260,City,204356.65,159382.12,3051465.581603703,2379903.2402568315,0,5431368.821860534,47,1808828,5431369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71260,0.06697,9,260,City,74991.06999999999,47177.61,1119771.0915335224,704458.8621770942,0,1824229.9537106166,4,607530,1824230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71250,0.06697962183119267,1,250,City,4171.16,2337.54,62275.060473056816,34904.28550097058,0,97179.3459740274,5,32364,97179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71250,0.06700857847592825,2,250,City,6639023.57,111965.16,99077218.48457003,1671573.9773227458,20058286.978672218,120807079.44056499,1712,40232852,120807134,20058287,12550000,2784000,4660287,0,64000,0,0,0,0,0,0,1258,349,223,0,32,0,0,0
71250,0.06697532864835308,3,250,City,103622.48,40898.28,1547173.8935998199,610653.4392525351,0,2157827.332852355,8,718629,2157828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71250,0.06697000000000002,4,250,City,10660.61,7867.51,159184.8588920412,117478.12453337316,0,276662.9834254144,2,92138,276663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71250,0.06697013158970108,5A,250,City,1100838.15,769569.6,16437748.050793601,11491258.772584738,0,27929006.82337834,86,9301295,27929005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71210,0.06697097853220636,1,210,City,45903.27,27230.21,685420.3269245215,406599.60854429315,0,1092019.9354688146,74,363678,1092020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71210,0.06697961372404862,2,210,City,8231704.28,550584.8099999999,122898652.624574,8220810.09041305,31218016.978246853,162337479.6932339,2746,54063829,162337516,31218017,18868247,5542086,6639684,0,148000,0,5000,15000,0,0,12,1895,700,461,0,74,0,5,0
71210,0.06697,3,210,City,739984,27095.16,11049484.843959982,404586.53128266387,0,11454071.375242645,44,3814589,11454070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71210,0.06697001183071126,5A,210,City,1596887.87,1068848.53,23844819.887991954,15960102.311790708,0,39804922.19978266,182,13256376,39804920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71210,0.06697003520699417,5B,210,City,1475348.98,2914880.89,22029986.626704335,43525148.63560176,0,65555135.262306094,197,21832061,65555136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71210,0.06697,6B,210,City,9496.57,17545.02,141803.34478124534,261983.2760937733,0,403786.62087501865,8,134475,403787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71200,0.0670377359010387,1,200,City,223774.42,1879.69,3338036.6593874297,25859.12420043572,0,3363895.7835878655,43,1120290,3363895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71200,0.06701875979226984,2,200,City,35680169.51,638181.64,532390775.6663003,9458772.653736766,108036311.88471249,649885860.2047496,8603,216433973,649886235,108036312,63983100,15484132,28198042,10000,290000,0,16458,54580,0,0,55,6423,1965,1138,1,145,0,18,0
71200,0.06731246167335951,3,200,City,1243519.58,671079.04,18473839.00523953,9953915.85899398,0,28427754.86423351,87,9467399,28427756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71200,0.06697,4,200,City,55267.4,0,825256.0848140959,0,0,825256.0848140959,3,274838,825256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71200,0.06737383039161811,5A,200,City,10509840.56,4026447.38,155992920.3803665,59453881.684859216,0,215446802.06522572,465,71751024,215446801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71200,0.06697,5B,200,City,1622293.54,503062.92,24224183.067044947,7511765.268030461,0,31735948.335075404,48,10569137,31735947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71200,0.06697,6B,200,City,10064.06,23865.4,150277.1390174705,356359.5639838734,0,506636.7030013439,1,168727,506637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71200,0.06697,9,200,City,146863.7,186050.61000000002,2192977.4525907123,2778118.709870091,0,4971096.162460804,4,1655542,4971096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71180,0.06711043932973719,1,180,City,149651.63999999998,31343.9,2229930.8646261254,467202.446927,0,2697133.3115531257,109,898234,2697130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71180,0.06714981461969131,2,180,City,35505487.98,1534499.23,528750349.9613268,22851519.626522638,81667796.84818824,633269666.4360377,6100,210900070,633269772,81667797,36928170,7425161,36489141,683700,136000,0,5625,0,0,0,24,3704,936,663,22,68,0,3,0
71180,0.0671688097913513,3,180,City,2023139.3,242899.78,30120219.582341038,3616667.512468514,0,33736887.094809555,127,11235517,33736885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71180,0.06712360151230946,5A,180,City,3175286.98,1611641.26,47305074.64528255,24023017.27521993,9999.999978381085,71338091.92048086,345,23757982,71338091,10000,10000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71180,0.06712944294049417,5B,180,City,1620388.22,1891036.07,24138264.06151422,28166150.624553837,0,52304414.68606806,194,17419127,52304411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71180,0.0671690363033739,9,180,City,528908.31,26008.48,7874287.604948607,387088.55484447087,0,8261376.159793078,27,2751316,8261376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71171,0.068130959751277545,1,171,City,23123.25,2254.2200000000003,339394.16213150305,29501.635911529906,0,368895.798043033,8,122855,368896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71171,0.06702416190404453,2,171,City,10383054.08,174424.33,154915090.09638867,2577561.9850042597,26233273.97190927,183725926.05330217,2031,61186939,183726009,26233274,13980000,3451010,8730014,0,66000,0,3750,2500,0,0,1,1400,432,297,0,33,0,3,0
71171,0.06729918962526193,3,171,City,621511.15,59519.94,9235046.565355742,856450.5543358403,0,10091497.119691582,42,3360807,10091496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71171,0.06937903755938862,5A,171,City,861835.28,527572.73,12422127.926785767,7559788.362577286,9999.999994268106,19991916.28935732,115,6657979,19991915,10000,10000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71171,0.06697240717327287,5B,171,City,55430.119999999995,43267.62,827656.0801613366,646031.9089257147,0,1473687.9890870512,10,490788,1473688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71150,0.06697278278312171,1,150,City,61674.74,6447.3099999999995,920892.5990087885,96271.61415559205,0,1017164.2131643805,21,338750,1017163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71150,0.0670043853912767,2,150,City,53039622.46,413153.6,791584344.0734735,6052143.546299847,157942296.8672239,955578784.4869971,10836,318240001,955579170,157942297,81440042,21898993,54178312,0,366200,0,22500,36250,0,0,7,8185,2750,1656,0,184,0,18,0
71150,0.06711659814162968,3,150,City,1351884.29,237572.79,20142324.364343513,3513410.8088891124,0,23655735.173232622,95,7878154,23655734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71150,0.06697,4,150,City,15308.5,2294.84,228587.42720621175,34266.68657607884,0,262854.1137822906,2,87539,262854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71150,0.06823970579755638,5A,150,City,5296072.94,2826683.57,77609844.27030823,41155962.636074394,0,118765806.90638262,375,39553005,118765812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71150,0.06696999999999999,5B,150,City,399588.6,253792.77,5966680.603255189,3789648.6486486485,0,9756329.251903838,23,3249185,9756329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71140,0.06697,1,140,City,1131.1299999999999,0,16890.100044796174,0,0,16890.100044796174,1,5625,16890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71140,0.06700480051361188,2,140,City,7065753.99,0,105451459.23633648,0,20280544.979208127,125732004.21554461,1349,41873004,125732088,20280545,10480000,3155854,6585691,0,54000,0,5000,0,0,0,2,1056,398,203,0,27,0,2,0
71140,0.06697,3,140,City,43825.9,0,654410.9302672839,0,0,654410.9302672839,3,217941,654411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71140,0.06696999999999999,4,140,City,28959.31,0,432422.12931163213,0,0,432422.12931163213,2,144011,432422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71140,0.06697,5A,140,City,1009210.2,0,15069586.381962072,0,0,15069586.381962072,100,5018680,15069587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71140,0.06697,5B,140,City,27874.979999999996,0,416230.8496341645,0,0,416230.8496341645,2,138619,416231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71120,0.0691920047762515,1,120,City,139907.29,13325.619999999999,2022015.2668277628,198501.2578243023,0,2220516.5246520652,50,739505,2220517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71120,0.06719659335238176,2,120,City,19697259.71,1117917.94,293128843.700554,16639578.540091509,48854591.88770717,358623014.12835264,3932,119433559,358623185,48854592,27644917,5889700,15108917,69058,122000,0,2500,17500,0,0,4,2768,738,470,1,61,0,5,0
71120,0.0672112036033219,3,120,City,1566774.46,162443.9,23311209.679372,2420648.405744338,0,25731858.085116338,98,8569573,25731858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71120,0.06726120769623703,5A,120,City,5593169.8,2802392.55,83155952.61476272,41723435.98788869,19999.999961232934,124899388.60261264,333,41595693,124899390,20000,20000,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
71120,0.06727911276474924,5B,120,City,3678938.5,3455167.77,54681733.287178144,51426206.1864461,0,106107939.47362424,273,35337510,106107944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71120,0.06719,6B,120,City,32978.29,59531.8,490821.40199434443,886021.7294240214,0,1376843.1314183658,1,458535,1376843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71120,0.06719000000000001,8,120,City,285106.02,514668.08,4243280.54770055,7659891.05521655,0,11903171.602917101,12,3964156,11903171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71110,0.06768515415712001,1,110,City,23585.76,14313.35,348462.82458409586,207647.09107893845,0,556109.9156630343,20,185204,556110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71110,0.06717814744972699,2,110,City,37235186.89,3926786,554275285.99036,57075397.846698955,66714497.727032445,678065181.5640913,4260,225818489,678065192,66714498,27850520,5483870,33188059,113549,66000,5000,5000,2500,0,0,14,2803,688,334,7,33,1,3,0
71110,0.06788900224973946,3,110,City,2784963.52,985790.49,41022307.40930779,14272506.505950721,0,55294813.91525852,120,18415031,55294816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71110,0.06697,4,110,City,200878.85,0,2999534.8663580706,0,0,2999534.8663580706,2,998946,2999535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71110,0.06976738324691173,5A,110,City,2948507.28,2072036.13,42261973.18545004,29876297.04333323,0,72138270.22878326,216,24024467,72138274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71110,0.06767981721774464,5B,110,City,300741.41,412391.16,4443590.753687054,6092343.503525384,0,10535934.257212438,27,3508821,10535935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71110,0.0705,7A,110,City,24060.45,33710.08,341282.9787234043,478157.16312056745,0,819440.1418439717,1,272901,819440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71101,0.06709127156265253,1,101,City,23814.01,7372.72,354949.45087993325,110089.89099596835,0,465039.3418759016,16,154874,465039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
