year,clean_name,major_class_code,cur_comp_muni_rate,new_comp_muni_rate,current_taxable_eav,new_taxable_eav,av,eav,equalized_av,pins_in_muni,all_exemptions,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis_lt50,exe_vet_dis_50_69,exe_vet_dis_ge70,exe_abate,exe_vet_dis,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,total_bill_current
2008,Maywood,2,11.60126684758028,7.9563710828704375,192404330.69303674,280546741.69303674,114329156,340540802,340540802,6633,120797448,88142411,5575827,25815575,1069271,120000,10000,5000,35000,24364,0,64364,22321339.83,3172139.08,14018201.33026881,39508743.08,25493478.91,0,0,0,0.12500968886886793,10,4656,1423,741,30,61,2,10,0,25493478.909999996
2008,Maywood,3,11.591,11.591,7232553.705461134,7232553.705461134,3757146,11191041,11191041,70,0,0,0,0,0,0,0,0,0,0,0,0,838325.3,458828.32,0,1297153.6199999999,1297153.6199999999,0,0,0,0.4954799082598,0,0,0,0,0,0,0,0,0,1297153.62
2008,Maywood,5A,11.591,11.571289705806343,25831006.988180485,25875006.988180485,15770379,46973660,46973660,298,44000,44000,0,0,0,0,0,0,0,0,0,0,2994072.02,2445544.41,5100.039676144903,5444716.42,5439616.43,0,0,0,0.48492179494553017,0,3,0,0,0,0,0,0,0,5439616.43
2008,Maywood,5B,11.591,11.591,16242064.274005694,16242064.274005694,9565499,28491792,28491792,106,0,0,0,0,0,0,0,0,0,0,0,0,1882617.67,1419865.77,0,3302483.44,3302483.44,0,0,0,0.4590115989119811,0,0,0,0,0,0,0,0,0,3302483.44
2008,Maywood,6B,11.591,11.591,136885.60089724787,136885.60089724787,89372,266204,266204,4,0,0,0,0,0,0,0,0,0,0,0,0,15866.41,14989.28,0,30855.69,30855.69,0,0,0,0.6304924651095,0,0,0,0,0,0,0,0,0,30855.690000000002
2008,Maywood,7B,11.591,11.591,44357.77758605815,44357.77758605815,21820,64993,64993,1,0,0,0,0,0,0,0,0,0,0,0,0,5141.51,2391.84,0,7533.35,7533.35,0,0,0,0.317498082027,0,0,0,0,0,0,0,0,0,7533.35
2008,Maywood,8,11.591,11.591,1730002.0705719956,1730002.0705719956,1922021,5724931,5724931,10,0,0,0,0,0,0,0,0,0,0,0,0,200524.54,463052.18,0,663576.72,663576.72,0,0,0,0.6167232935952,0,0,0,0,0,0,0,0,0,663576.72
2008,Maywood,9,11.591,11.591,842014.3214563023,842014.3214563023,510554,1520735,1520735,12,0,0,0,0,0,0,0,0,0,0,0,0,97597.88,78670.51,0,176268.39,176268.39,0,0,0,0.49512744422391664,0,0,0,0,0,0,0,0,0,176268.39
2008,Maywood,NA,11.591,11.591,126083.77189198515,126083.77189198515,81445,242592,242592,2,0,0,0,0,0,0,0,0,0,0,0,0,14614.369999999999,13504.45,0,28118.82,28118.82,0,0,0,0.480263765701,0,0,0,0,0,0,0,0,0,28118.82
2008,Mc Cook,0,7.897285714285714,7.897285714285714,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019994326510530614,98,0,0,0,0,0,0,0,0,0
2008,Mc Cook,1,7.642808219178082,7.642808219178082,16568242.898239011,16568242.898239011,7626890,22717452,22717452,73,0,0,0,0,0,0,0,0,0,0,14494,0,1266279.03,477484.34,1217.0610401374383,1744980.43,1743763.37,0,0,0,0.14973107012778084,0,0,0,0,0,0,0,0,1,1743763.37
2008,Mc Cook,2,8.397,6.730025046311271,4819646.421340955,6013435.421340955,2334968,6954937,6954937,81,2135289,1193789,80000,547143,314357,0,0,0,0,0,0,0,404705.71,0,179300.19672512973,584005.85,404705.71,0,0,0,0,0,50,20,9,8,0,0,0,0,404705.71
2008,Mc Cook,5A,7.949921052631579,7.949921052631578,9926980.466538893,9926980.466538893,4927696,14677636,14677636,38,0,0,0,0,0,0,0,0,0,0,0,0,789187.11,385172.19999999995,0,1174359.31,1174359.31,0,0,0,0.048216229304210524,0,0,0,0,0,0,0,0,0,1174359.31
2008,Mc Cook,5B,7.575469879518073,7.575469879518073,75540271.04605226,75540271.04605226,27158086,80893074,80893074,83,0,0,0,0,0,0,0,0,0,0,2456829,0,5722530.48,255492.27,196182.51246739022,6174205.2700000005,5978022.75,0,0,0,0.023460451349518074,0,0,0,0,0,0,0,0,5,5978022.75
2008,Mc Cook,6A,6.72,6.72,485766.6666666667,485766.6666666667,163086,485766,485766,14,0,0,0,0,0,0,0,0,0,0,0,0,32643.52,0,0,32643.52,32643.52,0,0,0,0,0,0,0,0,0,0,0,0,0,32643.52
2008,Mc Cook,6B,7.3928,7.392800000000001,39676203.8740396,39676203.8740396,17910276,53347548,53347548,15,0,0,0,0,0,0,0,0,0,0,0,0,2933182.4,913685.22,0,3846867.62,3846867.62,0,0,0,0.2274537851442,0,0,0,0,0,0,0,0,0,3846867.62
2008,Melrose Park,0,6.895525,6.895525,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06699409039725555,720,0,0,0,0,0,0,0,0,0
2008,Melrose Park,1,6.9214466019417475,6.921446601941747,8322412.251774069,8322412.251774069,2846365,8478192,8478192,206,0,0,0,0,0,0,0,0,0,0,0,0,576031.32,34471.29,0,610502.61,610502.61,0,0,0,0.08450576426719902,0,0,0,0,0,0,0,0,0,610502.61
2008,Melrose Park,2,6.774545175522731,5.299146503348078,263019192.70359161,336249507.7035916,130013362,387257802,387257802,5213,110241016,73230315,3942800,24653682,8370219,44000,0,0,0,0,0,0,17818354.03,980034.44,7477862.205899312,26276245.47,18798388.47,0,0,0,0.06989121094477882,1,3370,1035,507,220,23,0,0,0,18798388.470000003
2008,Melrose Park,3,7.155032786885246,7.155032786885246,23290387.195073057,23290387.195073057,7851220,23385638,23385638,122,0,0,0,0,0,0,0,0,0,0,0,0,1666434.84,11365.91,0,1677800.75,1677800.75,0,0,0,0.010652282042803279,0,0,0,0,0,0,0,0,0,1677800.75
2008,Melrose Park,4,6.8424,6.8424,9140724.45340816,9140724.45340816,2927829,8720831,8720831,5,0,0,0,0,0,0,0,0,0,0,0,0,625444.9299999999,188.17,0,625633.1,625633.1,0,0,0,0.025310552677199998,0,0,0,0,0,0,0,0,0,625633.1
2008,Melrose Park,5A,6.935583569405099,6.9355835694050985,185292754.5519044,185292754.5519044,71501336,212973885,212973885,353,0,0,0,0,0,0,0,0,0,0,0,0,12851133.84,2238218.55,0,15089352.39,15089352.39,0,0,0,0.16162709503188952,0,0,0,0,0,0,0,0,0,15089352.39
2008,Melrose Park,5B,7.220633906633907,7.220633906633907,300477811.9282101,300477811.9282101,108180218,322225585,322225585,407,0,0,0,0,0,0,0,0,0,0,0,0,21696402.77,2258831.01,0,23955233.78,23955233.78,0,0,0,0.1966751471114693,0,0,0,0,0,0,0,0,0,23955233.78
2008,Melrose Park,6B,7.320733333333333,7.320733333333333,32125860.387392882,32125860.387392882,14439226,43008679,43008679,45,0,0,0,0,0,0,0,0,0,0,0,0,2351848.57,856852.4,0,3208700.97,3208700.97,0,0,0,0.14193418157306667,0,0,0,0,0,0,0,0,0,3208700.9699999997
2008,Melrose Park,9,6.694,6.694,544986.7045115029,544986.7045115029,918336,2735356,2735356,4,0,0,0,0,0,0,0,0,0,0,0,0,36481.41,146623.36,0,183104.77,183104.77,0,0,0,0.4508124866885,0,0,0,0,0,0,0,0,0,183104.77
2008,Merrionette Park,0,7.856,7.856,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2008,Merrionette Park,1,7.856,7.856000000000001,161190.1731160896,161190.1731160896,54116,161190,161190,3,0,0,0,0,0,0,0,0,0,0,0,0,12663.1,0,0,12663.1,12663.1,0,0,0,0,0,0,0,0,0,0,0,0,0,12663.1
2008,Merrionette Park,2,7.856,5.466190973786769,18524686.099796332,26623646.099796332,9722934,28960722,28960722,608,10436039,8098960,481932,1818544,28603,8000,0,0,0,0,0,0,1455299.34,0,819855.1425148073,2275154.55,1455299.34,0,0,0,0,4,475,121,70,1,4,0,0,0,1455299.34
2008,Merrionette Park,3,7.856,7.856000000000001,5524682.408350305,5524682.408350305,1854792,5524683,5524683,17,0,0,0,0,0,0,0,0,0,0,0,0,434019.05,0,0,434019.05,434019.05,0,0,0,0,0,0,0,0,0,0,0,0,0,434019.05
2008,Merrionette Park,5A,7.856,7.856000000000001,28658355.906313643,28658355.906313643,9621419,28658359,28658359,17,0,0,0,0,0,0,0,0,0,0,0,0,2251400.44,0,0,2251400.44,2251400.44,0,0,0,0,0,0,0,0,0,0,0,0,0,2251400.44
2008,Merrionette Park,5B,7.856,7.856000000000001,3024747.8360488797,3024747.8360488797,1015493,3024748,3024748,7,0,0,0,0,0,0,0,0,0,0,0,0,237624.19,0,0,237624.19,237624.19,0,0,0,0,0,0,0,0,0,0,0,0,0,237624.19
2008,Midlothian,0,7.946324250681199,7.946324250681199,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0
2008,Midlothian,1,7.9529509202453985,7.9529509202453985,2856011.715372077,2856011.715372077,956081,2847787,2847787,163,0,0,0,0,0,0,0,0,0,0,0,0,227137.21,0,0,227137.21,227137.21,0,0,0,0,0,0,0,0,0,0,0,0,0,227137.21
2008,Midlothian,2,7.974391648525628,6.085867742211574,187445740.55079988,245612591.55079988,87066825,259337255,259337255,5053,72044866,58166851,3283254,10338870,190891,40000,0,10000,15000,0,0,25000,14947657.48,0,5746515.219109593,20694163.44,14947657.48,0,0,0,0,3,3961,833,384,5,20,0,7,0,14947657.48
2008,Midlothian,3,7.948245283018868,7.948245283018868,5302741.359787494,5302741.359787494,1780443,5303229,5303229,53,0,0,0,0,0,0,0,0,0,0,0,0,421474.89,0,0,421474.89,421474.89,0,0,0,0,0,0,0,0,0,0,0,0,0,421474.89
2008,Midlothian,4,8.0214,8.0214,4921175.979255492,4921175.979255492,1644759,4899079,4899079,5,0,0,0,0,0,0,0,0,0,0,0,0,394747.21,0,0,394747.21,394747.21,0,0,0,0,0,0,0,0,0,0,0,0,0,394747.21
2008,Midlothian,5A,7.969708812260536,7.969584544938971,52909382.50482911,52910207.50482911,17701691,52726263,52726263,261,825,825,0,0,0,0,0,0,0,0,0,0,4216723.72,0,66.53624586127009,4216790.25,4216723.72,0,0,0,0,0,1,0,0,0,0,0,0,0,4216723.72
2008,Midlothian,5B,7.946,7.946000000000001,2874932.167128115,2874932.167128115,965196,2874932,2874932,16,0,0,0,0,0,0,0,0,0,0,0,0,228442.11000000002,0,0,228442.11000000002,228442.11000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,228442.11000000002
2008,Midlothian,8,8.0412,8.0412,2236295.70213401,2236295.70213401,749286,2231823,2231823,5,0,0,0,0,0,0,0,0,0,0,0,0,179825.01,0,0,179825.01,179825.01,0,0,0,0,0,0,0,0,0,0,0,0,0,179825.01
2008,Midlothian,9,7.946,7.946000000000001,351550.0880946388,351550.0880946388,118025,351550,351550,4,0,0,0,0,0,0,0,0,0,0,0,0,27934.17,0,0,27934.17,27934.17,0,0,0,0,0,0,0,0,0,0,0,0,0,27934.17
2008,Morton Grove,0,6.792695238095238,6.792695238095238,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09226259639483335,420,0,0,0,0,0,0,0,0,0
2008,Morton Grove,1,6.7143366336633665,6.7143366336633665,7891506.025233431,7891506.025233431,2755983,8208970,8208970,101,0,0,0,0,0,0,0,0,0,0,0,0,529862.28,27800.469999999998,0,557662.75,557662.75,0,0,0,0.04954958544650495,0,0,0,0,0,0,0,0,0,557662.75
2008,Morton Grove,2,6.748288255861786,5.730116401783582,710935801.2133887,837260429.2133887,341105489,1016016762,1016016762,9724,265272275,126324628,10607429,61777008,66390896,120000,0,2500,5000,44814,0,52314,47975997.18,2281946.04,17760019.61007955,68014500.98,50257943.22,0,0,0,0.03800909591136179,3,6730,2892,1029,1506,64,0,5,0,50257943.22
2008,Morton Grove,3,6.946,6.946,752847.5381514542,752847.5381514542,357082,1063604,1063604,3,0,0,0,0,0,0,0,0,0,0,0,0,52292.79,21585.14,0,73877.93,73877.93,0,0,0,0.5417640146373334,0,0,0,0,0,0,0,0,0,73877.93
2008,Morton Grove,4,6.946,6.946,56304.05989058452,56304.05989058452,18903,56304,56304,3,0,0,0,0,0,0,0,0,0,0,0,0,3910.88,0,0,3910.88,3910.88,0,0,0,0,0,0,0,0,0,0,0,0,0,3910.88
2008,Morton Grove,5A,6.642886111111111,6.64269019663123,186483388.58737352,186488888.58737352,70565897,210187570,210187570,360,32601,5500,4000,0,23101,0,0,0,0,0,0,0,12387879.12,1175091.3,2227.2303633792844,13565197.61,13562970.42,0,0,0,0.14266264920527225,0,1,1,0,1,0,0,0,0,13562970.42
2008,Morton Grove,5B,6.731252427184466,6.731252427184466,133614814.88463466,133614814.88463466,46536626,138613993,138613993,103,0,0,0,0,0,0,0,0,0,0,0,0,8993950.47,270969.21,0,9264919.68,9264919.68,0,0,0,0.10754010129330098,0,0,0,0,0,0,0,0,0,9264919.680000002
2008,Morton Grove,9,6.269,6.268999999999999,2103109.4273408838,2103109.4273408838,706073,2103109,2103109,5,0,0,0,0,0,0,0,0,0,0,0,0,131843.93,0,0,131843.93,131843.93,0,0,0,0,0,0,0,0,0,0,0,0,0,131843.93
2008,Mt Prospect,0,6.590541139240506,6.590541139240506,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05728820288671519,632,0,0,0,0,0,0,0,0,0
2008,Mt Prospect,1,6.579141732283465,6.579141732283465,12826229.990748618,12826229.990748618,4485886,13361660,13361660,127,0,0,0,0,0,0,0,0,0,0,0,0,843855.85,12498.91,0,856354.76,856354.76,0,0,0,0.03887560224524409,0,0,0,0,0,0,0,0,0,856354.76
2008,Mt Prospect,2,6.597442500569866,5.4640599982641795,1298366826.2755008,1567680531.2755008,596398526,1776432792,1776432792,17548,454160612,269313705,19040733,89784645,75763973,180000,0,5000,30000,42556,0,77556,85659004.81,1564046.26,30016325.161811583,117236219.28,87223051.07,0,0,0,0.035467398427823454,6,12977,4772,1649,1955,90,0,9,0,87223051.07000001
2008,Mt Prospect,3,6.46566129032258,6.46566129032258,71036417.98982716,71036417.98982716,25072955,74682302,74682302,62,0,0,0,0,0,0,0,0,0,0,0,0,4592974.18,17049.51,0,4610023.69,4610023.69,0,0,0,0.013272047003080645,0,0,0,0,0,0,0,0,0,4610023.6899999995
2008,Mt Prospect,4,6.7825,6.7825,1874714.4858090677,1874714.4858090677,629938,1876333,1876333,2,0,0,0,0,0,0,0,0,0,0,0,0,127152.51000000001,0,0,127152.51000000001,127152.51000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,127152.51000000001
2008,Mt Prospect,5A,6.587852216748768,6.587852216748768,412676127.14325666,412676127.14325666,140133082,417400404,417400404,406,0,0,0,0,0,0,0,0,0,0,0,0,27186493.39,709668.41,0,27896161.8,27896161.8,0,0,0,0.06724197992807636,0,0,0,0,0,0,0,0,0,27896161.8
2008,Mt Prospect,5B,6.517516129032258,6.517516129032258,150406385.89805138,150406385.89805138,50308228,149848084,149848084,93,0,0,0,0,0,0,0,0,0,0,0,0,9802760.459999999,22482.98,0,9825243.44,9825243.44,0,0,0,0.008848031335387098,0,0,0,0,0,0,0,0,0,9825243.44
2008,Mt Prospect,6B,6.5975624999999996,6.5975624999999996,26095514.21452999,26095514.21452999,8778026,26146228,26146228,16,0,0,0,0,0,0,0,0,0,0,0,0,1721667.86,0,0,1721667.86,1721667.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1721667.86
2008,Mt Prospect,9,6.666,6.6659999999999995,8605305.280528054,8605305.280528054,2954868,8801370,8801370,4,0,0,0,0,0,0,0,0,0,0,0,0,573629.65,0,0,573629.65,573629.65,0,0,0,0,0,0,0,0,0,0,0,0,0,573629.65
2008,Niles,0,5.417702797202797,5.417702797202797,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15410997232886714,572,0,0,0,0,0,0,0,0,0
2008,Niles,1,5.409337349397591,5.40933734939759,6442473.033019656,6442473.033019656,2808776,8366220,8366220,83,0,0,0,0,0,0,0,0,0,0,0,0,348495.10000000003,101113,0,449608.10000000003,449608.10000000003,0,0,0,0.20772007713546986,0,0,0,0,0,0,0,0,0,449608.10000000003
2008,Niles,2,5.634895743483968,4.758578736041186,767378525.5033801,908695269.5033801,373484015,1112459460,1112459460,10666,316353814,141316744,14986800,99306850,60537096,107048,0,12500,5000,81776,0,99276,43240979.87,1695538.41,17840303.249189083,62771804.64,44936518.28,0,0,0,0.048566160066324963,4,7587,3818,1674,1436,54,0,8,0,44936518.279999994
2008,Niles,3,5.621966666666666,5.621966666666666,10069310.324382335,10069310.324382335,3439370,10244505,10244505,30,0,0,0,0,0,0,0,0,0,0,0,0,566093.27,0,0,566093.27,566093.27,0,0,0,0,0,0,0,0,0,0,0,0,0,566093.27
2008,Niles,4,5.231,5.231,479974.9569871918,479974.9569871918,161141,479975,479975,1,0,0,0,0,0,0,0,0,0,0,0,0,25107.49,0,0,25107.49,25107.49,0,0,0,0,0,0,0,0,0,0,0,0,0,25107.49
2008,Niles,5A,5.60662213740458,5.550754424651119,581916552.6126071,587773476.6126071,205498217,612096992,612096992,524,6906449,5856924,1048000,1525,0,0,0,0,0,0,0,0,32625862.26,1333122.59,395251.5988737932,34354236.38,33958984.85,0,0,0,0.05859842645846565,0,4,4,3,0,0,0,0,0,33958984.85
2008,Niles,5B,5.282112426035503,5.2821124260355035,276751760.487836,276751760.487836,93278406,277839066,277839066,169,0,0,0,0,0,0,0,0,0,0,0,0,14618339.129999999,101078.83,0,14719417.959999999,14719417.959999999,0,0,0,0.02318553846455621,0,0,0,0,0,0,0,0,0,14719417.959999999
2008,Niles,6B,5.311285714285714,5.311285714285715,35290810.000268966,35290810.000268966,11891328,35419509,35419509,7,0,0,0,0,0,0,0,0,0,0,0,0,1874395.75,0,0,1874395.75,1874395.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1874395.75
2008,Norridge,0,5.105712765957447,5.105712765957447,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0
2008,Norridge,1,5.124333333333333,5.124333333333334,2167117.9990893123,2167117.9990893123,730627,2176247,2176247,27,0,0,0,0,0,0,0,0,0,0,0,0,111050.35,0,0,111050.35,111050.35,0,0,0,0,0,0,0,0,0,0,0,0,0,111050.35
2008,Norridge,2,5.151318677258452,4.394071145091405,411414354.611024,482315005.611024,202210923,602305445,602305445,5413,189969690,70900651,8371894,73163987,37381166,50000,0,5000,5000,91992,0,101992,21193264.49,0,9768453.638891684,30957068.77,21193264.49,0,0,0,0,3,3823,2117,1074,862,26,0,5,0,21193264.49
2008,Norridge,3,5.412586206896552,5.412586206896552,10097698.384990284,10097698.384990284,3402881,10135820,10135820,29,0,0,0,0,0,0,0,0,0,0,0,0,546546.63,0,0,546546.63,546546.63,0,0,0,0,0,0,0,0,0,0,0,0,0,546546.63
2008,Norridge,5A,5.264409937888199,5.264409937888199,188033819.8732848,188033819.8732848,63261272,188430027,188430027,161,0,0,0,0,0,0,0,0,0,0,0,0,9898871.1,0,0,9898871.1,9898871.1,0,0,0,0,0,0,0,0,0,0,0,0,0,9898871.1
2008,Norridge,5B,5.3888181818181815,5.387132800608539,17580135.718744203,17585635.718744203,6022430,17938410,17938410,22,5500,5500,0,0,0,0,0,0,0,0,0,0,947361.55,0,311.95997553361093,947673.47,947361.55,0,0,0,0,0,1,0,0,0,0,0,0,0,947361.55
2008,North Lake,0,8.61353888888889,8.61353888888889,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10459991548602778,360,0,0,0,0,0,0,0,0,0
2008,North Lake,1,8.651479166666666,8.651479166666666,4273781.776237686,4273781.776237686,1457571,4341523,4341523,48,0,0,0,0,0,0,0,0,0,0,0,0,369745.34,6191.03,0,375936.37,375936.37,0,0,0,0.08207545219402083,0,0,0,0,0,0,0,0,0,375936.37000000005
2008,North Lake,2,8.711590775558166,6.587471780288595,154175044.21446434,203888523.21446434,78691356,234390054,234390054,3404,79355557,49713479,3134846,14991361,11451871,54000,0,0,10000,0,0,10000,13431098.93,89308.46,6923273.398180704,20443677.08,13520407.39,0,0,0,0.009491799508249412,8,2471,659,341,359,27,0,2,0,13520407.39
2008,North Lake,3,8.647619047619049,8.647619047619049,6450784.741189427,6450784.741189427,2165911,6451381,6451381,42,0,0,0,0,0,0,0,0,0,0,0,0,557839.29,0,0,557839.29,557839.29,0,0,0,0,0,0,0,0,0,0,0,0,0,557839.29
2008,North Lake,4,8.643333333333334,8.643333333333334,268264.9055148476,268264.9055148476,336959,1003666,1003666,6,0,0,0,0,0,0,0,0,0,0,0,0,23187.03,63535.27,0,86722.3,86722.3,0,0,0,0.5159984187293333,0,0,0,0,0,0,0,0,0,86722.29999999999
2008,North Lake,5A,8.636597014925373,8.572347666819432,56375265.53092359,56797795.53092359,31837881,94832314,94832314,201,570530,422530,148000,0,0,0,0,0,0,0,0,0,4868904.5,3250655.42,48900.12090518958,8168460.04,8119559.92,0,0,0,0.20853005701953234,0,1,1,0,0,0,0,0,0,8119559.92
2008,North Lake,5B,8.592948979591837,8.592948979591837,147660018.58191755,147660018.58191755,49792140,148310871,148310871,98,0,0,0,0,0,0,0,0,0,0,0,0,12688350.06,199039.47,0,12887389.53,12887389.53,0,0,0,0.13615962072591836,0,0,0,0,0,0,0,0,0,12887389.530000001
2008,North Lake,6B,8.718125,8.718125,29131109.842999496,29131109.842999496,9855161,29354582,29354582,8,0,0,0,0,0,0,0,0,0,0,0,0,2539686.57,0,0,2539686.57,2539686.57,0,0,0,0,0,0,0,0,0,0,0,0,0,2539686.57
2008,North Riverside,0,6.48920253164557,6.48920253164557,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0
2008,North Riverside,1,6.3424000000000005,6.3424000000000005,344360.96745711396,344360.96745711396,113586,338325,338325,10,0,0,0,0,0,0,0,0,0,0,0,0,21840.75,0,0,21840.75,21840.75,0,0,0,0,0,0,0,0,0,0,0,0,0,21840.75
2008,North Riverside,2,6.3687516501650165,4.84060381527135,132766086.42418824,174679495.42418826,65793424,195972300,195972300,2424,62888449,41913409,3070000,16779957,1102583,20000,0,2500,0,0,0,2500,8455542.32,0,3984026.414874664,12439565.85,8455542.32,0,0,0,0,0,1979,783,348,30,11,0,2,0,8455542.32
2008,North Riverside,3,6.4623333333333335,6.4623333333333335,6346643.524010935,6346643.524010935,2096260,6243922,6243922,27,0,0,0,0,0,0,0,0,0,0,0,0,410141.26,0,0,410141.26,410141.26,0,0,0,0,0,0,0,0,0,0,0,0,0,410141.26
2008,North Riverside,4,6.831,6.831000000000001,3937838.8230127357,3937838.8230127357,1322044,3937839,3937839,8,0,0,0,0,0,0,0,0,0,0,0,0,268993.77,0,0,268993.77,268993.77,0,0,0,0,0,0,0,0,0,0,0,0,0,268993.77
2008,North Riverside,5A,6.432008849557523,6.432008849557523,234090463.3711099,234090463.3711099,74593935,222185492,222185492,113,0,0,0,0,0,0,0,0,0,0,0,0,15056719.32,0,0,15056719.32,15056719.32,0,0,0,0,0,0,0,0,0,0,0,0,0,15056719.32
2008,North Riverside,5B,6.831,6.831000000000001,8262915.532132923,8262915.532132923,2774094,8262916,8262916,2,0,0,0,0,0,0,0,0,0,0,0,0,564439.76,0,0,564439.76,564439.76,0,0,0,0,0,0,0,0,0,0,0,0,0,564439.76
2008,North Riverside,9,6.831,6.831000000000001,379606.06060606055,379606.06060606055,127444,379606,379606,7,0,0,0,0,0,0,0,0,0,0,0,0,25930.89,0,0,25930.89,25930.89,0,0,0,0,0,0,0,0,0,0,0,0,0,25930.89
2008,Northbrook,0,5.030866438356164,5.030866438356164,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0
2008,Northbrook,1,5.069904580152672,5.069904580152672,30701818.65144939,30701818.65144939,10414262,31019921,31019921,262,0,0,0,0,0,0,0,0,0,0,0,0,1556552.91,21258.87,0,1577811.78,1577811.78,0,0,0,0.002048138441312977,0,0,0,0,0,0,0,0,0,1577811.78
2008,Northbrook,2,5.082606522882694,4.585568866586564,1952187133.5757942,2163788037.575794,765596631,2280399866,2280406174,13307,318128830,211600904,13516400,44446540,48445966,64000,0,7500,0,47520,0,55020,99221990.59,0,16157004.968735958,115376496.99,99221990.59,0,0,0,0,2,9664,3392,631,947,32,0,5,0,99221990.59
2008,Northbrook,3,4.9946,4.9946,964732.3108957674,964732.3108957674,321936,958918,958918,5,0,0,0,0,0,0,0,0,0,0,0,0,48184.520000000004,0,0,48184.520000000004,48184.520000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,48184.520000000004
2008,Northbrook,4,4.94,4.94,37921146.96356275,37921146.96356275,12731198,37921148,37921148,8,0,0,0,0,0,0,0,0,0,0,0,0,1873304.6600000001,0,0,1873304.6600000001,1873304.6600000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1873304.6600000001
2008,Northbrook,5A,5.011060046189376,5.011060046189376,784855579.8070688,784855579.8070688,263606996,785179806,785179806,433,0,0,0,0,0,0,0,0,0,0,0,0,39329584.38,12263.31,0,39341847.69,39341847.69,0,0,0,0.0016523857478799077,0,0,0,0,0,0,0,0,0,39341847.690000005
2008,Northbrook,5B,5.156265486725664,5.156265486725664,275207670.678168,275207670.678168,92350913,275076430,275076430,226,0,0,0,0,0,0,0,0,0,0,0,0,14190438.14,0,0,14190438.14,14190438.14,0,0,0,0,0,0,0,0,0,0,0,0,0,14190438.14
2008,Northbrook,6B,5.1557272727272725,5.1557272727272725,17569783.894345213,17569783.894345213,5887730,17537194,17537194,11,0,0,0,0,0,0,0,0,0,0,0,0,905850.14,0,0,905850.14,905850.14,0,0,0,0,0,0,0,0,0,0,0,0,0,905850.14
2008,Northfield,0,4.777847736625515,4.777847736625515,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0
2008,Northfield,1,4.774,4.774000000000001,4692157.310431504,4692157.310431504,1582530,4713727,4713727,39,0,0,0,0,0,0,0,0,0,0,0,0,224003.59,0,0,224003.59,224003.59,0,0,0,0,0,0,0,0,0,0,0,0,0,224003.59
2008,Northfield,2,4.793831952662722,4.439475943980961,496584831.1970411,536221901.1970411,185777680,553357400,553357400,2535,57460127,39637070,2498000,6964654,8340403,20000,0,0,0,0,0,0,23805442.31,0,2753101.514703895,26558541.12,23805442.31,0,0,0,0,0,1820,648,91,134,10,0,0,0,23805442.31
2008,Northfield,3,4.783,4.783,896168.9316328664,896168.9316328664,300869,896169,896169,2,0,0,0,0,0,0,0,0,0,0,0,0,42863.76,0,0,42863.76,42863.76,0,0,0,0,0,0,0,0,0,0,0,0,0,42863.76
