tax_code_num,class_code,av,eav,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis,exe_abate,pin_count
23007,278,531300,1595333,20000,8000,0,0,0,0,0,0,4
23007,590,84804,254641,0,0,0,0,0,0,0,0,1
23008,0,0,0,0,0,0,0,0,0,0,0,201
23008,100,1678446,5039867,0,0,0,0,0,0,0,0,35
23008,201,74505,223717,0,0,0,0,0,0,0,0,7
23008,202,328288,985751,40000,16000,99201,0,0,0,0,0,11
23008,203,5747109,17256842,840000,352000,352440,0,0,0,0,0,119
23008,204,34092403,102369266,2857310,1001600,391707,0,4000,0,0,0,389
23008,205,21057096,63228149,2756300,704000,542921,0,4000,0,0,0,355
23008,206,127258002,382117587,11066800,2232240,789809,0,8000,0,0,0,1415
23008,207,764508,2295588,50000,8000,0,0,0,0,0,0,7
23008,208,35355668,106162471,1741020,128000,0,0,2000,0,0,0,241
23008,209,119323705,358293299,3391000,444000,596814,0,2000,0,0,0,495
23008,210,205346,616592,30000,8000,0,0,0,0,0,0,4
23008,211,600138,1802035,30000,0,0,0,0,0,0,0,8
23008,212,2483371,7456817,10000,8000,147340,0,0,0,0,0,23
23008,234,1796730,5395039,250000,56000,2000,0,0,0,0,0,30
23008,241,2389915,7176187,0,0,0,0,0,0,0,0,179
23008,278,54566325,163846302,4214000,607200,130045,0,0,0,0,0,538
23008,290,172177,516996,0,0,0,0,0,0,0,0,6
23008,295,664343,1994822,150000,64000,21416,0,0,0,0,0,20
23008,299,12235339,36739063,2270054,1336000,576476,0,2000,0,0,0,363
23008,318,4172613,12529107,0,0,0,0,0,0,0,0,20
23008,390,41546,124749,0,0,0,0,0,0,0,0,5
23008,396,289415,869027,0,0,0,0,0,0,0,0,9
23008,399,268123,805093,0,0,0,0,0,0,0,0,8
23008,517,5972765,17934424,0,0,0,0,0,0,0,0,28
23008,522,316573,950574,0,0,0,0,0,0,0,0,2
23008,523,185600,557301,0,0,0,0,0,0,0,0,1
23008,528,2838297,8522553,0,0,0,0,0,0,0,0,8
23008,530,422067,1267340,0,0,0,0,0,0,0,0,3
23008,531,1051621,3157702,0,0,0,0,0,0,0,0,1
23008,590,250112,751011,0,0,0,0,0,0,0,0,7
23008,591,545248,1637216,0,0,0,0,0,0,0,0,1
23008,592,5575581,16741800,0,0,0,0,0,0,0,0,23
23008,597,406000,1219096,0,0,0,0,0,0,0,0,1
23008,599,1575000,4729252,0,0,0,0,0,0,0,0,16
23009,0,0,0,0,0,0,0,0,0,0,0,11
23010,0,0,0,0,0,0,0,0,0,0,0,5
23010,100,24906,74785,0,0,0,0,0,0,0,0,3
23010,202,39841,119631,10000,0,0,0,0,0,0,0,1
23010,203,409011,1228137,70000,8000,0,0,0,0,0,0,9
23010,204,206807,620979,10000,0,0,0,0,0,0,0,3
23010,205,1313285,3943400,180000,32000,0,0,0,0,0,0,22
23010,206,3591486,10784157,380000,40000,0,0,0,0,0,0,47
23010,208,132706,398476,10000,0,0,0,0,0,0,0,1
23010,209,748206,2246639,30000,0,0,0,0,0,0,0,4
23010,210,275436,827051,30000,8000,0,0,0,0,0,0,10
23010,234,36400,109298,10000,0,0,0,0,0,0,0,1
23010,241,16395,49229,0,0,0,0,0,0,0,0,3
23010,278,614049,1843805,40000,0,0,0,0,0,0,0,7
23010,290,4118,12366,0,0,0,0,0,0,0,0,6
23010,299,401549,1205731,50000,24000,8435,0,0,0,0,0,26
23010,318,404398,1214286,0,0,0,0,0,0,0,0,1
23010,390,43839,131636,0,0,0,0,0,0,0,0,2
23010,517,890530,2673992,0,0,0,0,0,0,0,0,9
23010,528,575000,1726553,0,0,0,0,0,0,0,0,1
23010,590,112439,337621,0,0,0,0,0,0,0,0,7
23010,592,199778,599874,0,0,0,0,0,0,0,0,2
23010,597,367182,1102538,0,0,0,0,0,0,0,0,2
23010,599,389500,1169552,0,0,0,0,0,0,0,0,7
23011,0,0,0,0,0,0,0,0,0,0,0,182
23011,100,108993,327273,0,0,0,0,0,0,0,0,17
23011,190,2,6,0,0,0,0,0,0,0,0,1
23011,201,22262,66847,0,0,0,0,0,0,0,0,3
23011,202,350303,1051853,90000,24000,12301,0,0,0,0,0,16
23011,203,4154554,12474880,1030000,264000,209888,0,2000,0,0,0,131
23011,204,910184,2733009,210000,72000,14572,0,0,0,0,0,28
23011,205,1435117,4309222,400000,80000,9086,0,0,0,0,0,46
23011,206,1233762,3704613,220000,56000,0,0,0,0,0,0,27
23011,207,198604,596349,20000,8000,0,0,0,0,0,0,5
23011,208,337909,1014640,30000,16000,71112,0,0,0,0,0,4
23011,211,89843,269772,0,0,0,0,0,0,0,0,1
23011,212,413392,1241292,10000,8000,111632,0,0,0,0,0,6
23011,234,336330,1009900,70000,40000,0,0,0,0,0,0,10
23011,241,76499,229702,0,0,0,0,0,0,0,0,19
23011,278,1235360,3709417,160000,24000,13728,0,0,0,0,0,23
23011,290,11258,33803,0,0,0,0,0,0,0,0,5
23011,295,2834326,8510628,810000,288000,152615,0,2000,0,0,0,107
23011,299,8783207,26373378,2460000,1280000,606654,0,8000,0,0,0,359
23011,318,73129,219584,0,0,0,0,0,0,0,0,1
23011,396,1190748,3575459,0,0,0,0,0,0,0,0,2
23011,517,2865339,8603755,0,0,0,0,0,0,0,0,25
23011,522,254790,765057,0,0,0,0,0,0,0,0,3
23011,531,1226211,3681944,0,0,0,0,0,0,0,0,1
23011,580,145928,438178,0,0,0,0,0,0,0,0,4
23011,590,106744,320519,0,0,0,0,0,0,0,0,8
23011,592,5628088,16899461,0,0,0,0,0,0,0,0,17
23011,593,1805820,5422335,0,0,0,0,0,0,0,0,10
23011,597,590264,1772386,0,0,0,0,0,0,0,0,2
23012,0,0,0,0,0,0,0,0,0,0,0,7
23012,100,202859,609124,0,0,0,0,0,0,0,0,5
23012,203,34933,104893,10000,0,0,0,0,0,0,0,1
23012,204,3312073,9945163,280000,80000,25918,0,0,0,0,0,35
23012,206,341704,1026034,20000,8000,0,0,0,0,0,0,3
23012,208,646902,1942453,40000,0,0,0,0,0,0,0,5
23012,209,1458843,4380468,50000,8000,0,0,0,0,0,0,9
23012,234,198692,596612,20000,8000,0,0,0,0,0,0,2
23012,278,257349,772741,40000,0,0,0,0,0,0,0,5
23013,0,0,0,0,0,0,0,0,0,0,0,45
23013,100,89278,268075,0,0,0,0,0,0,0,0,4
23013,201,38100,114403,0,0,0,0,0,0,0,0,3
23013,202,164002,492448,50000,8000,13492,0,0,0,0,0,5
23013,203,2029375,6093607,270000,128000,58154,0,0,0,0,0,39
23013,204,4895625,14700092,340000,136000,252407,0,0,0,0,0,50
23013,205,6185003,18571706,755000,176000,117691,0,0,0,2500,0,107
23013,206,48174793,144654456,3381080,712000,89993,0,0,0,5000,0,438
23013,207,221042,663723,20000,8000,0,0,0,0,0,0,3
23013,208,5876158,17644342,310000,32000,0,0,0,0,0,0,39
23013,209,20608859,61882223,644000,88000,114655,0,0,0,0,0,96
23013,234,129180,387888,20000,16000,2000,0,0,0,0,0,4
23013,241,694894,2086563,0,0,0,0,0,0,0,0,45
23013,278,3889183,11678052,290000,24000,115381,0,0,0,0,0,38
23013,290,131761,395638,0,0,0,0,0,0,0,0,2
23013,299,126124,378712,20000,8000,0,0,0,0,0,0,2
23014,0,0,0,0,0,0,0,0,0,0,0,1
23014,201,14772,44356,0,0,0,0,0,0,0,0,1
23014,204,575032,1726649,10000,0,0,0,0,0,0,0,3
23014,206,863429,2592619,57500,38000,54707,0,2000,0,0,0,7
23014,208,162981,489383,0,0,0,0,0,0,0,0,1
23014,209,2247324,6748041,26000,0,0,0,0,0,0,0,7
23014,241,295934,888601,0,0,0,0,0,0,0,0,6
23015,0,0,0,0,0,0,0,0,0,0,0,248
23015,100,523004,1570422,0,0,0,0,0,0,0,0,56
23015,190,12,36,0,0,0,0,0,0,0,0,6
23015,201,357206,1072600,0,0,0,0,0,0,0,0,159
23015,202,1320946,3966404,250000,112000,80136,0,2000,0,0,0,41
23015,203,34333866,103094295,6490000,2290400,2388272,0,12000,0,0,0,885
23015,204,31594130,94867695,4398050,1652000,305633,0,20000,0,5000,0,552
23015,205,57748709,173402056,8640000,2248000,1356280,0,4000,0,0,0,1088
23015,206,172866269,519065535,17763000,3248000,368823,0,10000,0,0,0,2143
23015,207,2394226,7189144,550000,120000,31239,0,2000,0,0,0,67
23015,208,37095962,111388055,2236350,160000,2000,0,0,0,0,0,297
23015,209,34393843,103274393,885000,120000,0,0,0,0,0,0,148
23015,210,2522702,7574927,540000,168000,166294,0,2000,0,0,0,85
23015,211,2440613,7328425,200000,80000,303093,0,0,0,0,0,44
23015,212,2022709,6073586,20000,8000,0,0,0,0,0,0,30
23015,213,5783417,17365866,970000,112000,154632,0,0,0,0,0,5
23015,234,27907106,83796651,5210000,1624000,1750775,0,12000,0,0,0,677
23015,241,1517684,4557152,0,0,0,0,0,0,0,0,183
23015,278,88348660,265284549,9247150,1577360,401297,0,16000,0,5000,0,1131
23015,290,147425,442672,0,0,0,0,0,0,0,0,27
23015,295,14394641,43222781,2820000,1080000,738360,0,4000,0,2500,0,382
23015,297,4,12,0,0,0,0,0,0,0,0,2
23015,299,27784295,83427890,6460206,3571068,1414486,0,22000,0,36709,0,1176
23015,315,1255564,3770081,0,0,0,0,0,0,0,0,6
23015,318,1990446,5976712,0,0,0,0,0,0,0,0,8
23015,390,28487,85538,0,0,0,0,0,0,0,0,2
23015,391,3265593,9805597,0,0,0,0,0,0,0,0,5
23015,396,376667,1131019,0,0,0,0,0,0,0,0,3
23015,397,2287400,6868376,0,0,0,0,0,0,0,0,3
23015,427,112000,336302,0,0,0,0,0,0,0,0,1
23015,497,1020000,3062754,0,0,0,0,0,0,0,0,1
23015,517,11488157,34495492,0,0,0,0,0,0,0,0,59
23015,522,1161395,3487322,0,0,0,0,0,0,0,0,8
23015,523,788465,2367524,0,0,0,0,0,0,0,0,4
23015,528,3749060,11257302,0,0,0,0,0,0,0,0,11
23015,529,2185481,6562344,0,0,0,0,0,0,0,0,1
23015,530,3400236,10209888,0,0,0,0,0,0,0,0,7
23015,531,3871002,11623458,0,0,0,0,0,0,0,0,3
23015,535,1288108,3867802,0,0,0,0,0,0,0,0,5
23015,590,1759451,5283105,0,0,0,0,0,0,0,0,30
23015,592,10575168,31754057,0,0,0,0,0,0,0,0,27
23015,593,117223,351986,0,0,0,0,0,0,0,0,1
23015,597,4992204,14990091,0,0,0,0,0,0,0,0,11
23015,599,989000,2969674,0,0,0,0,0,0,0,0,15
23017,204,72813,218636,10000,0,0,0,0,0,0,0,1
23017,205,100091,300543,15000,8000,0,0,0,0,0,0,2
23017,206,921360,2766568,80000,0,0,0,0,0,0,0,9
23017,208,573869,1723156,30000,0,0,0,0,0,0,0,4
23017,209,1322340,3970590,40000,8000,0,0,0,0,0,0,6
23017,278,103500,310779,10000,0,0,0,0,0,0,0,1
23019,517,425343,1277177,0,0,0,0,0,0,0,0,2
23020,0,0,0,0,0,0,0,0,0,0,0,37
23020,100,19688,59116,0,0,0,0,0,0,0,0,6
23020,190,5505,16530,0,0,0,0,0,0,0,0,1
23020,201,19639,58970,0,0,0,0,0,0,0,0,2
23020,202,204299,613448,60000,24000,0,0,0,0,0,0,9
23020,203,5295803,15901714,1260000,448000,332839,0,2000,0,0,0,179
23020,204,4974001,14935436,890000,304000,99840,0,4000,0,2500,0,114
23020,205,1360186,4084230,330000,88000,89043,0,0,0,0,0,37
23020,206,2917039,8758993,380000,112000,2000,0,2000,0,0,0,43
23020,207,334857,1005475,100000,24000,2000,0,0,0,0,0,13
23020,208,1988767,5971671,200000,56000,15953,0,0,0,0,0,22
23020,209,682325,2048818,40000,8000,0,0,0,0,0,0,5
23020,234,15243314,45771092,3290000,1278000,1706230,0,6000,0,0,0,441
23020,241,76808,230632,0,0,0,0,0,0,0,0,20
23020,278,8077111,24253140,1180000,280000,93456,0,6000,0,45997,0,140
23020,290,18305,54965,0,0,0,0,0,0,0,0,10
23020,295,1188065,3567401,220000,96000,98706,0,2000,0,0,0,45
23020,315,256903,771403,0,0,0,0,0,0,0,0,1
23020,396,250078,750907,0,0,0,0,0,0,0,0,10
23020,517,2143897,6437481,0,0,0,0,0,0,0,0,9
23020,522,283255,850530,0,0,0,0,0,0,0,0,2
23020,523,572708,1719671,0,0,0,0,0,0,0,0,2
23020,528,225359,676685,0,0,0,0,0,0,0,0,1
23020,531,12974641,38958955,0,0,0,0,0,0,0,0,3
23020,533,77430,232499,0,0,0,0,0,0,0,0,1
23020,590,527171,1582936,0,0,0,0,0,0,0,0,12
23020,591,1329680,3992630,0,0,0,0,0,0,0,0,1
23020,592,1700405,5105806,0,0,0,0,0,0,0,0,7
23020,593,541819,1626920,0,0,0,0,0,0,0,0,4
23020,597,1929267,5793010,0,0,0,0,0,0,0,0,2
23021,0,0,0,0,0,0,0,0,0,0,0,3
23023,278,420006,1261150,60000,16000,0,0,0,0,0,0,8
23026,201,2963,8897,0,0,0,0,0,0,0,0,1
23026,204,946095,2840839,70000,32000,0,0,0,0,0,0,8
23026,206,958266,2877386,40000,0,0,0,0,0,0,0,8
23026,208,432198,1297760,20000,16000,0,0,0,0,0,0,3
23026,209,7696608,23110606,235000,52000,2000,0,0,0,0,0,34
23026,241,293138,880207,0,0,0,0,0,0,0,0,21
23026,278,240330,721639,10000,0,0,0,0,0,0,0,2
23027,204,90127,270624,0,0,0,0,0,0,0,0,1
23027,209,167250,502202,0,0,0,0,0,0,0,0,1
23029,0,0,0,0,0,0,0,0,0,0,0,2
23029,100,7147,21460,0,0,0,0,0,0,0,0,1
23029,206,68493,205664,10000,0,0,0,0,0,0,0,1
23029,208,164700,494545,20000,0,0,0,0,0,0,0,2
23029,278,125828,377823,20000,0,0,0,0,0,0,0,2
23030,0,0,0,0,0,0,0,0,0,0,0,1
23030,190,15954,47905,0,0,0,0,0,0,0,0,1
23031,0,0,0,0,0,0,0,0,0,0,0,1
23032,0,0,0,0,0,0,0,0,0,0,0,5
23034,203,32596,97876,0,0,0,0,0,0,0,0,1
23034,234,69903,209898,0,0,0,0,0,0,0,0,1
23034,241,5275,15839,0,0,0,0,0,0,0,0,1
23034,278,324412,974112,50000,16000,0,0,0,0,0,0,5
23034,590,47012,141163,0,0,0,0,0,0,0,0,1
23037,0,0,0,0,0,0,0,0,0,0,0,1
23037,100,9251,27778,0,0,0,0,0,0,0,0,1
23037,204,3672895,11028599,116570,56000,0,0,0,0,0,0,27
23037,206,2784253,8360277,160000,40000,0,0,0,0,0,0,23
23037,208,783733,2353316,40000,8000,0,0,0,0,0,0,6
23037,209,12150302,36483714,360000,104000,196472,0,0,0,0,0,55
23037,241,897584,2695176,0,0,0,0,0,0,0,0,33
23037,278,234689,704700,10000,0,0,0,0,0,0,0,3
23037,290,131928,396140,0,0,0,0,0,0,0,0,2
23038,0,0,0,0,0,0,0,0,0,0,0,1
23042,0,0,0,0,0,0,0,0,0,0,0,1
23042,209,127731,383538,5000,0,0,0,0,0,0,0,2
23042,241,30185,90636,0,0,0,0,0,0,0,0,3
23043,204,645718,1938897,30000,8000,0,0,0,0,0,0,5
23043,206,741149,2225447,40000,16000,0,0,0,0,0,0,6
23043,208,117500,352817,0,0,0,0,0,0,0,0,1
23043,209,3388640,10175069,100000,8000,0,0,0,0,0,0,15
23043,241,154933,465217,0,0,0,0,0,0,0,0,7
23044,209,251210,754308,10000,0,0,0,0,0,0,0,1
23044,241,4221,12674,0,0,0,0,0,0,0,0,1
23045,100,610,1832,0,0,0,0,0,0,0,0,2
23045,204,1269203,3811036,110000,40000,0,0,0,0,0,0,13
23045,206,956865,2873178,80000,16000,0,0,0,0,0,0,10
23045,208,1465367,4400056,110000,32000,0,0,0,0,0,0,15
23045,209,2020841,6067981,62860,0,0,0,0,0,0,0,10
23045,234,71807,215615,10000,0,0,0,0,0,0,0,1
23045,241,83275,250050,0,0,0,0,0,0,0,0,5
23045,278,294850,885345,20000,0,0,0,0,0,0,0,3
23046,100,16875,50671,0,0,0,0,0,0,0,0,1
23046,201,51437,154450,0,0,0,0,0,0,0,0,3
23046,204,56501,169656,10000,8000,0,0,0,0,0,0,1
23046,206,296146,889237,30000,0,0,0,0,0,0,0,5
23046,209,66919,200938,0,0,0,0,0,0,0,0,1
23046,241,46124,138497,0,0,0,0,0,0,0,0,4
23046,528,309956,930705,0,0,0,0,0,0,0,0,1
23047,201,12950,38885,0,0,0,0,0,0,0,0,1
23047,204,174956,525340,27000,14400,23449,0,0,0,0,0,3
23047,205,265871,798331,50000,0,0,0,0,0,0,0,5
23047,206,1726938,5185478,171200,40560,0,0,0,0,0,0,28
23047,208,301300,904714,15000,0,0,0,0,0,0,0,3
23047,241,61644,185097,0,0,0,0,0,0,0,0,8
23047,278,179520,539045,25000,8000,0,0,0,0,0,0,3
23051,0,0,0,0,0,0,0,0,0,0,0,7
23051,100,1,3,0,0,0,0,0,0,0,0,1
23051,212,661935,1987592,0,0,0,0,0,0,0,0,8
23051,290,23636,70972,0,0,0,0,0,0,0,0,2
23051,295,165762,497734,20000,16000,31193,0,0,0,0,0,4
23051,299,177631,533374,40000,8000,9016,0,0,0,0,0,13
23051,318,409708,1230230,0,0,0,0,0,0,0,0,2
23051,517,1637758,4917695,0,0,0,0,0,0,0,0,15
23051,522,222653,668561,0,0,0,0,0,0,0,0,3
23051,590,91872,275863,0,0,0,0,0,0,0,0,4
23051,592,288381,865922,0,0,0,0,0,0,0,0,2
23051,597,149312,448339,0,0,0,0,0,0,0,0,1
23051,599,368190,1105565,0,0,0,0,0,0,0,0,5
23052,100,714492,2145405,0,0,0,0,0,0,0,0,2
24001,0,0,0,0,0,0,0,0,0,0,0,6
24002,0,0,0,0,0,0,0,0,0,0,0,2
24002,517,1184640,3557119,0,0,0,0,0,0,0,0,1
24002,522,883616,2653234,0,0,0,0,0,0,0,0,1
24002,526,269014,807768,0,0,0,0,0,0,0,0,1
24002,528,282720,848923,0,0,0,0,0,0,0,0,1
24002,531,8461472,25407262,0,0,0,0,0,0,0,0,2
24002,590,755480,2268480,0,0,0,0,0,0,0,0,4
24002,593,4951621,14868233,0,0,0,0,0,0,0,0,7
24002,597,973519,2923186,0,0,0,0,0,0,0,0,2
24006,580,7388,22184,0,0,0,0,0,0,0,0,1
24009,0,0,0,0,0,0,0,0,0,0,0,13
24009,100,900,2702,0,0,0,0,0,0,0,0,1
24009,200,5850,17566,0,0,0,0,0,0,0,0,1
24009,201,2635,7912,0,0,0,0,0,0,0,0,1
24009,203,390235,1171760,80000,48000,25278,0,0,0,0,0,8
24009,204,3699496,11108475,480000,152000,2000,0,0,0,0,0,57
24009,205,638067,1915924,110000,16000,0,0,0,0,0,0,12
24009,206,3244217,9741410,390000,64000,0,0,0,0,0,0,47
24009,208,967205,2904226,76250,16000,79362,0,0,0,0,0,10
24009,209,2150016,6455852,120000,24000,0,0,0,0,0,0,16
24009,234,236072,708853,30000,0,0,0,0,0,0,0,4
24009,241,60962,183049,0,0,0,0,0,0,0,0,15
24009,278,1221821,3668760,140000,8000,0,0,0,0,0,0,17
24009,535,1622601,4872184,0,0,0,0,0,0,0,0,2
24010,0,0,0,0,0,0,0,0,0,0,0,6
24010,100,111223,333969,0,0,0,0,0,0,0,0,7
24010,200,4416,13260,0,0,0,0,0,0,0,0,1
24010,202,709429,2130200,180000,80000,140753,0,0,0,0,0,34
24010,203,4523644,13583137,1210000,432000,496463,0,4000,0,0,0,162
24010,204,6287361,18879060,760000,160000,231660,0,6000,0,0,0,92
24010,205,931586,2797274,230000,40000,96388,0,2000,0,0,0,27
24010,206,2401187,7210041,290000,88000,48313,0,0,0,0,0,34
24010,207,125432,376635,20000,0,0,0,0,0,0,0,2
24010,208,2694247,8090015,232520,32000,0,0,0,0,0,0,28
24010,209,3496437,10498753,210000,16000,0,0,0,0,0,0,25
24010,234,457512,1373772,80000,24000,79438,0,0,0,0,0,10
24010,241,20861,62639,0,0,0,0,0,0,0,0,11
24010,278,3702055,11116163,452520,88000,56106,0,2000,0,0,0,60
24010,299,87704,263348,60000,16000,0,0,0,0,0,0,8
24010,517,1033593,3103571,0,0,0,0,0,0,0,0,20
24010,523,136250,409118,0,0,0,0,0,0,0,0,2
24010,590,11634,34933,0,0,0,0,0,0,0,0,1
24010,592,75570,226914,0,0,0,0,0,0,0,0,2
24011,0,0,0,0,0,0,0,0,0,0,0,168
24011,100,220627,662476,0,0,0,0,0,0,0,0,26
24011,190,100106,300589,0,0,0,0,0,0,0,0,9
24011,201,8976,26952,0,0,0,0,0,0,0,0,2
24011,202,4222186,12677959,1500000,432000,668699,0,8000,0,0,0,194
24011,203,24223321,72735365,7950000,2696000,4359888,0,26000,0,10000,0,930
24011,204,3988507,11976291,910000,287200,362783,0,2000,0,0,0,104
24011,205,2950593,8859743,870000,240000,86796,0,2000,0,5000,0,96
24011,206,2212528,6643555,490000,104000,89821,0,2000,0,0,0,57
24011,207,441795,1326578,110000,32000,12514,0,0,0,0,0,12
24011,208,675521,2028388,80000,16000,0,0,2000,0,0,0,11
24011,209,68150,204634,0,0,0,0,0,0,0,0,1
24011,211,1140072,3423295,70000,32000,49509,0,0,0,0,0,28
24011,212,224130,672995,20000,8000,22005,0,0,0,0,0,5
24011,234,2685794,8064637,810000,304000,331876,0,2000,0,0,0,90
24011,241,59383,178304,0,0,0,0,0,0,0,0,37
24011,278,4991133,14986875,930000,272000,290747,0,8000,0,0,0,108
24011,290,12533,37662,0,0,0,0,0,0,0,0,64
24011,295,3724536,11183666,1320000,272000,344593,0,8000,0,0,0,177
24011,297,8869,26631,0,0,0,0,0,0,0,0,1
24011,299,19415121,58297773,8110000,4462414,4631190,0,47936,0,5000,0,971
24011,314,644992,1936716,0,0,0,0,0,0,0,0,7
24011,390,4943,14842,0,0,0,0,0,0,0,0,1
24011,517,5838881,17532407,0,0,0,0,0,0,0,0,24
24011,522,155775,467746,0,0,0,0,0,0,0,0,2
24011,523,510856,1533947,0,0,0,0,0,0,0,0,2
24011,528,333800,1002301,0,0,0,0,0,0,0,0,1
24011,529,64551,193827,0,0,0,0,0,0,0,0,2
24011,530,3018823,9064620,0,0,0,0,0,0,0,0,1
24011,580,137416,412619,0,0,0,0,0,0,0,0,3
24011,590,680678,2043872,0,0,0,0,0,0,0,0,22
24011,591,3768731,11316369,0,0,0,0,0,0,0,0,1
24011,592,1689088,5071824,0,0,0,0,0,0,0,0,5
24011,593,42890802,128788213,0,0,0,0,0,0,0,0,61
24011,597,5866357,17614910,0,0,0,0,0,0,0,0,5
24011,663,7248278,21764404,0,0,0,0,0,0,0,0,15
24011,670,47049,141274,0,0,0,0,0,0,0,0,2
24011,748,527837,1584936,0,0,0,0,0,0,0,0,1
24013,0,0,0,0,0,0,0,0,0,0,0,5
24013,100,7073,21238,0,0,0,0,0,0,0,0,4
24013,201,3943,11840,0,0,0,0,0,0,0,0,2
24013,202,86464,259626,40000,24000,27819,0,0,0,0,0,4
24013,203,2624798,7881482,860000,344000,467729,0,8000,0,0,0,100
24013,204,185374,556623,40000,16000,73015,0,0,0,0,0,5
24013,206,78394,235393,20000,0,0,0,0,0,0,0,2
24013,207,28924,86850,10000,0,0,0,0,0,0,0,1
24013,234,1260827,3785888,370000,112000,217753,0,0,0,0,0,44
24013,241,19638,58970,0,0,0,0,0,0,0,0,15
24013,278,632312,1898643,130000,8000,21304,0,2000,0,0,0,15
24013,295,7076272,21247912,2650000,832000,664590,0,26000,0,0,0,316
24013,299,485471,1457724,210000,120000,98350,0,2000,0,0,0,30
24013,517,2157873,6479445,0,0,0,0,0,0,0,0,10
24013,522,94050,282404,0,0,0,0,0,0,0,0,1
24013,523,135913,408106,0,0,0,0,0,0,0,0,5
24013,528,360875,1083599,0,0,0,0,0,0,0,0,1
24013,590,113686,341365,0,0,0,0,0,0,0,0,2
24014,0,0,0,0,0,0,0,0,0,0,0,1
24014,100,1020,3063,0,0,0,0,0,0,0,0,2
24014,190,242463,728044,0,0,0,0,0,0,0,0,1
24014,517,9674304,29049034,0,0,0,0,0,0,0,0,8
24014,528,200158,601014,0,0,0,0,0,0,0,0,1
24014,580,740778,2224334,0,0,0,0,0,0,0,0,1
24014,591,5500000,16514850,0,0,0,0,0,0,0,0,1
24014,593,10222533,30695199,0,0,0,0,0,0,0,0,5
24014,663,2700895,8109977,0,0,0,0,0,0,0,0,2
24015,0,0,0,0,0,0,0,0,0,0,0,154
24015,100,230447,691962,0,0,0,0,0,0,0,0,37
24015,190,34882,104742,0,0,0,0,0,0,0,0,13
24015,200,2000,6005,0,0,0,0,0,0,0,0,1
24015,201,45644,137055,0,0,0,0,0,0,0,0,8
24015,202,704958,2116776,220000,72000,116509,0,0,0,0,0,29
24015,203,17385317,52202885,4710000,1516000,1256455,0,22000,0,0,0,751
24015,204,8317799,24975844,2000000,726000,423470,0,12000,0,0,0,319
24015,205,11267694,33833511,2890000,888000,954642,0,12000,0,0,0,387
24015,206,8221885,24687855,1600000,491600,376953,0,6000,0,0,0,222
24015,207,387325,1163021,80000,32000,9584,0,0,0,0,0,14
24015,208,6045531,18152917,660000,144000,58516,0,2000,0,0,0,116
24015,209,3552967,10668494,340000,64000,0,0,0,0,0,0,69
24015,210,2571559,7721616,890000,248000,174173,0,6000,0,0,0,126
24015,211,3598359,10804792,400000,152000,258782,0,4000,0,0,0,88
24015,212,96006,288276,0,0,0,0,0,0,0,0,6
24015,224,76655,230172,0,0,0,0,0,0,0,0,1
24015,234,23872865,71683056,6510000,2419360,2336980,0,44000,0,0,0,891
24015,241,212851,639129,0,0,0,0,0,0,0,0,101
24015,278,9623394,28896174,1770000,488000,512463,0,2000,0,0,0,246
24015,290,3832,11507,0,0,0,0,0,0,0,0,4
24015,295,2480693,7448772,930000,240000,118828,0,2000,0,5000,0,103
24015,297,3793104,11389553,0,0,0,0,0,0,0,0,1
24015,299,7459090,22397435,2660000,1544000,816143,0,14000,0,0,0,340
24015,390,1004,3015,0,0,0,0,0,0,0,0,3
24015,517,16763318,50335217,0,0,0,0,0,0,0,0,78
24015,522,2810365,8438684,0,0,0,0,0,0,0,0,6
24015,523,1062949,3191716,0,0,0,0,0,0,0,0,5
24015,528,1163032,3492238,0,0,0,0,0,0,0,0,10
24015,531,13480359,40477473,0,0,0,0,0,0,0,0,12
24015,580,106034,318389,0,0,0,0,0,0,0,0,4
24015,590,2954569,8871686,0,0,0,0,0,0,0,0,66
24015,591,1703898,5116295,0,0,0,0,0,0,0,0,2
24015,592,4559748,13691557,0,0,0,0,0,0,0,0,25
24015,593,17506175,52565791,0,0,0,0,0,0,0,0,55
24015,597,9867292,29628519,10000,0,0,0,0,0,0,0,9
24015,599,122672,368348,0,0,0,0,0,0,0,0,2
24015,663,255386,766848,0,0,0,0,0,0,0,0,1
24015,717,817285,2454062,0,0,0,0,0,0,0,0,1
24015,797,353793,1062334,0,0,0,0,0,0,0,0,1
24016,0,0,0,0,0,0,0,0,0,0,0,10
24016,100,22464,67453,0,0,0,0,0,0,0,0,2
24016,190,13605,40851,0,0,0,0,0,0,0,0,5
24016,201,16234,48746,0,0,0,0,0,0,0,0,2
24016,203,3712332,11147016,1000000,416000,396742,0,8000,0,0,0,127
24016,204,14714662,44183721,2460000,932000,600472,0,4000,0,0,0,336
24016,205,3230390,9699891,700000,168000,77406,0,0,0,0,0,91
24016,206,9112939,27363422,1440000,564000,270282,0,6000,0,0,0,187
24016,207,91326,274225,20000,16000,39000,0,0,0,0,0,2
24016,208,3186042,9566727,310000,123200,20421,0,0,0,0,0,46
24016,209,5605336,16831139,450000,96000,0,0,0,0,0,0,66
24016,234,5060060,15193844,1100000,320000,333616,0,6000,0,0,0,144
24016,241,94481,283697,0,0,0,0,0,0,0,0,30
24016,278,3334356,10012071,500000,192000,4000,0,0,0,0,0,67
